x;y;z
3.12008e-05;-11.1702;-12.7792
3.12028e-05;-11.1702;-12.7792
3.12048e-05;-11.1703;-12.7793
3.12067e-05;-11.1703;-12.7794
3.12087e-05;-11.1704;-12.7794
3.12107e-05;-11.1704;-12.7795
3.12127e-05;-11.1705;-12.7796
3.12146e-05;-11.1705;-12.7796
3.12166e-05;-11.1706;-12.7797
3.12186e-05;-11.1706;-12.7797
3.12206e-05;-11.1707;-12.7798
3.12225e-05;-11.1707;-12.7799
3.12245e-05;-11.1707;-12.7799
3.12265e-05;-11.1708;-12.78
3.12285e-05;-11.1708;-12.78
3.12304e-05;-11.1709;-12.7801
3.12324e-05;-11.1709;-12.7802
3.12344e-05;-11.171;-12.7802
3.12364e-05;-11.171;-12.7803
3.12383e-05;-11.1711;-12.7803
3.12403e-05;-11.1711;-12.7804
3.12423e-05;-11.1712;-12.7805
3.12443e-05;-11.1712;-12.7805
3.12462e-05;-11.1713;-12.7806
3.12482e-05;-11.1713;-12.7806
3.12502e-05;-11.1713;-12.7807
3.12522e-05;-11.1714;-12.7808
3.12541e-05;-11.1714;-12.7808
3.12561e-05;-11.1715;-12.7809
3.12581e-05;-11.1715;-12.7809
3.12601e-05;-11.1716;-12.781
3.1262e-05;-11.1716;-12.7811
3.1264e-05;-11.1717;-12.7811
3.1266e-05;-11.1717;-12.7812
3.1268e-05;-11.1718;-12.7813
3.12699e-05;-11.1718;-12.7813
3.12719e-05;-11.1719;-12.7814
3.12739e-05;-11.1719;-12.7814
3.12759e-05;-11.1719;-12.7815
3.12778e-05;-11.172;-12.7816
3.12798e-05;-11.172;-12.7816
3.12818e-05;-11.1721;-12.7817
3.12838e-05;-11.1721;-12.7817
3.12857e-05;-11.1722;-12.7818
3.12877e-05;-11.1722;-12.7819
3.12897e-05;-11.1723;-12.7819
3.12917e-05;-11.1723;-12.782
3.12936e-05;-11.1724;-12.782
3.12956e-05;-11.1724;-12.7821
3.12976e-05;-11.1725;-12.7822
3.12996e-05;-11.1725;-12.7822
3.13015e-05;-11.1725;-12.7823
3.13035e-05;-11.1726;-12.7823
3.13055e-05;-11.1726;-12.7824
3.13075e-05;-11.1727;-12.7825
3.13094e-05;-11.1727;-12.7825
3.13114e-05;-11.1728;-12.7826
3.13134e-05;-11.1728;-12.7827
3.13154e-05;-11.1729;-12.7827
