x;y;z
-10.0136;-13.3986;-18.9149
-10.0136;-13.3987;-18.915
-10.0136;-13.3987;-18.9151
-10.0137;-13.3988;-18.9152
-10.0137;-13.3989;-18.9153
-10.0137;-13.3989;-18.9154
-10.0138;-13.399;-18.9155
-10.0138;-13.3991;-18.9155
-10.0138;-13.3991;-18.9156
-10.0138;-13.3992;-18.9157
-10.0139;-13.3992;-18.9158
-10.0139;-13.3993;-18.9159
-10.0139;-13.3994;-18.916
-10.014;-13.3994;-18.9161
-10.014;-13.3995;-18.9162
-10.014;-13.3996;-18.9163
-10.0141;-13.3996;-18.9164
-10.0141;-13.3997;-18.9165
-10.0141;-13.3998;-18.9165
-10.0142;-13.3998;-18.9166
-10.0142;-13.3999;-18.9167
-10.0142;-13.4;-18.9168
-10.0142;-13.4;-18.9169
-10.0143;-13.4001;-18.917
-10.0143;-13.4002;-18.9171
-10.0143;-13.4002;-18.9172
-10.0144;-13.4003;-18.9173
-10.0144;-13.4004;-18.9174
-10.0144;-13.4004;-18.9175
-10.0145;-13.4005;-18.9176
-10.0145;-13.4005;-18.9176
-10.0145;-13.4006;-18.9177
-10.0145;-13.4007;-18.9178
-10.0146;-13.4007;-18.9179
-10.0146;-13.4008;-18.918
-10.0146;-13.4009;-18.9181
-10.0147;-13.4009;-18.9182
-10.0147;-13.401;-18.9183
-10.0147;-13.4011;-18.9184
-10.0148;-13.4011;-18.9185
-10.0148;-13.4012;-18.9186
-10.0148;-13.4013;-18.9187
-10.0149;-13.4013;-18.9187
-10.0149;-13.4014;-18.9188
-10.0149;-13.4015;-18.9189
-10.0149;-13.4015;-18.919
-10.015;-13.4016;-18.9191
-10.015;-13.4016;-18.9192
-10.015;-13.4017;-18.9193
-10.0151;-13.4018;-18.9194
-10.0151;-13.4018;-18.9195
-10.0151;-13.4019;-18.9196
-10.0152;-13.402;-18.9197
-10.0152;-13.402;-18.9198
-10.0152;-13.4021;-18.9198
-10.0152;-13.4022;-18.9199
-10.0153;-13.4022;-18.92
-10.0153;-13.4023;-18.9201
-10.0153;-13.4024;-18.9202
-10.0154;-13.4024;-18.9203
-10.0154;-13.4025;-18.9204
-10.0154;-13.4026;-18.9205
-10.0155;-13.4026;-18.9206
-10.0155;-13.4027;-18.9207
-10.0155;-13.4028;-18.9208
-10.0156;-13.4028;-18.9209
-10.0156;-13.4029;-18.9209
-10.0156;-13.4029;-18.921
-10.0156;-13.403;-18.9211
-10.0157;-13.4031;-18.9212
-10.0157;-13.4031;-18.9213
