x;y;z
10;-11.1631;-12.7699
10;-11.1632;-12.77
10;-11.1632;-12.77
10;-11.1633;-12.7701
10;-11.1633;-12.7701
10;-11.1633;-12.7702
10;-11.1634;-12.7703
10;-11.1634;-12.7703
10;-11.1635;-12.7704
10;-11.1635;-12.7704
10;-11.1636;-12.7705
10;-11.1636;-12.7706
10;-11.1637;-12.7706
10;-11.1637;-12.7707
10;-11.1638;-12.7707
10;-11.1638;-12.7708
10;-11.1639;-12.7709
10;-11.1639;-12.7709
10;-11.1639;-12.771
10;-11.164;-12.7711
10;-11.164;-12.7711
10;-11.1641;-12.7712
10;-11.1641;-12.7712
10;-11.1642;-12.7713
10;-11.1642;-12.7714
10;-11.1643;-12.7714
10;-11.1643;-12.7715
10;-11.1644;-12.7715
10;-11.1644;-12.7716
10;-11.1645;-12.7717
10;-11.1645;-12.7717
10;-11.1645;-12.7718
10;-11.1646;-12.7718
10;-11.1646;-12.7719
10;-11.1647;-12.772
10;-11.1647;-12.772
10;-11.1648;-12.7721
10;-11.1648;-12.7721
10;-11.1649;-12.7722
10;-11.1649;-12.7723
10;-11.165;-12.7723
10;-11.165;-12.7724
10;-11.1651;-12.7724
10;-11.1651;-12.7725
10;-11.1651;-12.7726
10;-11.1652;-12.7726
10;-11.1652;-12.7727
10;-11.1653;-12.7728
10;-11.1653;-12.7728
10;-11.1654;-12.7729
10;-11.1654;-12.7729
10;-11.1655;-12.773
10;-11.1655;-12.7731
10;-11.1656;-12.7731
10;-11.1656;-12.7732
10;-11.1657;-12.7732
10;-11.1657;-12.7733
10;-11.1657;-12.7734
10;-11.1658;-12.7734
10;-11.1658;-12.7735
10;-11.1659;-12.7735
10;-11.1659;-12.7736
10;-11.166;-12.7737
10;-11.166;-12.7737
10;-11.1661;-12.7738
10;-11.1661;-12.7738
10;-11.1662;-12.7739
10;-11.1662;-12.774
10;-11.1663;-12.774
10;-11.1663;-12.7741
10;-11.1664;-12.7741
10;-11.1664;-12.7742
10;-11.1664;-12.7743
10;-11.1665;-12.7743
10;-11.1665;-12.7744
10;-11.1666;-12.7745
10;-11.1666;-12.7745
10;-11.1667;-12.7746
10;-11.1667;-12.7746
10;-11.1668;-12.7747
10;-11.1668;-12.7748
10;-11.1669;-12.7748
10;-11.1669;-12.7749
10;-11.167;-12.7749
10;-11.167;-12.775
10;-11.167;-12.7751
10;-11.1671;-12.7751
10;-11.1671;-12.7752
10;-11.1672;-12.7752
10;-11.1672;-12.7753
10;-11.1673;-12.7754
10;-11.1673;-12.7754
10;-11.1674;-12.7755
10;-11.1674;-12.7755
10;-11.1675;-12.7756
10;-11.1675;-12.7757
10;-11.1676;-12.7757
10;-11.1676;-12.7758
10;-11.1676;-12.7758
10;-11.1677;-12.7759
10;-11.1677;-12.776
10;-11.1678;-12.776
10;-11.1678;-12.7761
10;-11.1679;-12.7762
10;-11.1679;-12.7762
10;-11.168;-12.7763
10;-11.168;-12.7763
10;-11.1681;-12.7764
10;-11.1681;-12.7765
10;-11.1682;-12.7765
10;-11.1682;-12.7766
10;-11.1682;-12.7766
10;-11.1683;-12.7767
10;-11.1683;-12.7768
10;-11.1684;-12.7768
10;-11.1684;-12.7769
10;-11.1685;-12.7769
10;-11.1685;-12.777
10;-11.1686;-12.7771
10;-11.1686;-12.7771
10;-11.1687;-12.7772
10;-11.1687;-12.7772
10;-11.1688;-12.7773
10;-11.1688;-12.7774
10;-11.1688;-12.7774
10;-11.1689;-12.7775
10;-11.1689;-12.7775
10;-11.169;-12.7776
10;-11.169;-12.7777
10;-11.1691;-12.7777
10;-11.1691;-12.7778
10;-11.1692;-12.7779
10;-11.1692;-12.7779
10;-11.1693;-12.778
10;-11.1693;-12.778
10;-11.1694;-12.7781
10;-11.1694;-12.7782
10;-11.1694;-12.7782
10;-11.1695;-12.7783
10;-11.1695;-12.7783
10;-11.1696;-12.7784
10;-11.1696;-12.7785
10;-11.1697;-12.7785
10;-11.1697;-12.7786
10;-11.1698;-12.7786
10;-11.1698;-12.7787
10;-11.1699;-12.7788
10;-11.1699;-12.7788
10;-11.17;-12.7789
10;-11.17;-12.7789
10;-11.17;-12.779
10;-11.1701;-12.7791
10;-11.1701;-12.7791
10;-11.1702;-12.7792
10;-11.1702;-12.7792
10;-11.1703;-12.7793
10;-11.1703;-12.7794
10;-11.1704;-12.7794
10;-11.1704;-12.7795
10;-11.1705;-12.7796
10;-11.1705;-12.7796
10;-11.1706;-12.7797
10;-11.1706;-12.7797
10;-11.1707;-12.7798
10;-11.1707;-12.7799
10;-11.1707;-12.7799
10;-11.1708;-12.78
10;-11.1708;-12.78
10;-11.1709;-12.7801
10;-11.1709;-12.7802
10;-11.171;-12.7802
10;-11.171;-12.7803
10;-11.1711;-12.7803
10;-11.1711;-12.7804
10;-11.1712;-12.7805
10;-11.1712;-12.7805
10;-11.1713;-12.7806
10;-11.1713;-12.7806
10;-11.1713;-12.7807
10;-11.1714;-12.7808
10;-11.1714;-12.7808
10;-11.1715;-12.7809
10;-11.1715;-12.7809
10;-11.1716;-12.781
10;-11.1716;-12.7811
10;-11.1717;-12.7811
10;-11.1717;-12.7812
10;-11.1718;-12.7813
10;-11.1718;-12.7813
10;-11.1719;-12.7814
10;-11.1719;-12.7814
10;-11.1719;-12.7815
10;-11.172;-12.7816
10;-11.172;-12.7816
10;-11.1721;-12.7817
10;-11.1721;-12.7817
10;-11.1722;-12.7818
10;-11.1722;-12.7819
10;-11.1723;-12.7819
10;-11.1723;-12.782
10;-11.1724;-12.782
10;-11.1724;-12.7821
10;-11.1725;-12.7822
10;-11.1725;-12.7822
10;-11.1725;-12.7823
10;-11.1726;-12.7823
10;-11.1726;-12.7824
10;-11.1727;-12.7825
10;-11.1727;-12.7825
10;-11.1728;-12.7826
10;-11.1728;-12.7827
10;-11.1729;-12.7827
10;-11.1729;-12.7828
10;-11.173;-12.7828
10;-11.173;-12.7829
10;-11.1731;-12.783
10;-11.1731;-12.783
10;-11.1731;-12.7831
10;-11.1732;-12.7831
10;-11.1732;-12.7832
10;-11.1733;-12.7833
10;-11.1733;-12.7833
10;-11.1734;-12.7834
