xA;yA;zA;xB;yB;zB;xC;yC;zC
0;30.2609;0;-4.73096;30.0312;-1.60628;4.73096;30.0312;1.60628
0;30.2683;0;-4.71794;30.0367;-1.64413;4.71794;30.0367;1.64413
0;30.2758;0;-4.70462;30.0424;-1.68188;4.70462;30.0424;1.68188
0;30.2832;0;-4.69099;30.0483;-1.71951;4.69099;30.0483;1.71951
0;30.2906;0;-4.67706;30.0545;-1.75704;4.67706;30.0545;1.75704
0;30.2979;0;-4.66284;30.0609;-1.79446;4.66284;30.0609;1.79446
0;30.3052;0;-4.64831;30.0675;-1.83176;4.64831;30.0675;1.83176
0;30.3126;0;-4.63348;30.0744;-1.86894;4.63348;30.0744;1.86894
0;30.3198;0;-4.61836;30.0816;-1.90601;4.61836;30.0816;1.90601
0;30.3271;0;-4.60294;30.0889;-1.94295;4.60294;30.0889;1.94295
0;30.3343;0;-4.58723;30.0966;-1.97976;4.58723;30.0966;1.97976
0;30.3416;0;-4.57122;30.1044;-2.01645;4.57122;30.1044;2.01645
0;30.3487;0;-4.55492;30.1126;-2.05301;4.55492;30.1126;2.05301
0;30.3559;0;-4.53832;30.1209;-2.08944;4.53832;30.1209;2.08944
0;30.363;0;-4.52144;30.1295;-2.12573;4.52144;30.1295;2.12573
0;30.3702;0;-4.50426;30.1383;-2.16189;4.50426;30.1383;2.16189
0;30.3773;0;-4.48679;30.1474;-2.19791;4.48679;30.1474;2.19791
0;30.3843;0;-4.46904;30.1567;-2.23379;4.46904;30.1567;2.23379
0;30.3914;0;-4.451;30.1663;-2.26952;4.451;30.1663;2.26952
0;30.3984;0;-4.43267;30.176;-2.30511;4.43267;30.176;2.30511
0;30.4054;0;-4.41406;30.186;-2.34055;4.41406;30.186;2.34055
0;30.4124;0;-4.39517;30.1962;-2.37584;4.39517;30.1962;2.37584
0;30.4193;0;-4.37599;30.2067;-2.41098;4.37599;30.2067;2.41098
0;30.4263;0;-4.35653;30.2173;-2.44596;4.35653;30.2173;2.44596
0;30.4332;0;-4.3368;30.2282;-2.48079;4.3368;30.2282;2.48079
0;30.4401;0;-4.31678;30.2393;-2.51545;4.31678;30.2393;2.51545
0;30.4469;0;-4.29649;30.2506;-2.54996;4.29649;30.2506;2.54996
0;30.4538;0;-4.27592;30.2621;-2.5843;4.27592;30.2621;2.5843
0;30.4606;0;-4.25508;30.2738;-2.61847;4.25508;30.2738;2.61847
0;30.4674;0;-4.23396;30.2857;-2.65248;4.23396;30.2857;2.65248
0;30.4742;0;-4.21257;30.2977;-2.68632;4.21257;30.2977;2.68632
0;30.481;0;-4.19091;30.31;-2.71998;4.19091;30.31;2.71998
0;30.4878;0;-4.16899;30.3224;-2.75347;4.16899;30.3224;2.75347
0;30.4945;0;-4.14679;30.335;-2.78678;4.14679;30.335;2.78678
0;30.5012;0;-4.12433;30.3477;-2.81992;4.12433;30.3477;2.81992
0;30.5079;0;-4.10161;30.3606;-2.85287;4.10161;30.3606;2.85287
0;30.5146;0;-4.07862;30.3737;-2.88564;4.07862;30.3737;2.88564
0;30.5213;0;-4.05537;30.3869;-2.91823;4.05537;30.3869;2.91823
0;30.528;0;-4.03185;30.4002;-2.95062;4.03185;30.4002;2.95062
0;30.5346;0;-4.00808;30.4137;-2.98283;4.00808;30.4137;2.98283
0;30.5413;0;-3.98406;30.4273;-3.01485;3.98406;30.4273;3.01485
0;30.5479;0;-3.95977;30.441;-3.04667;3.95977;30.441;3.04667
0;30.5545;0;-3.93524;30.4549;-3.0783;3.93524;30.4549;3.0783
0;30.5611;0;-3.91045;30.4688;-3.10973;3.91045;30.4688;3.10973
0;30.5677;0;-3.88541;30.4828;-3.14096;3.88541;30.4828;3.14096
0;30.5743;0;-3.86012;30.4969;-3.17199;3.86012;30.4969;3.17199
0;30.5809;0;-3.83458;30.5111;-3.20281;3.83458;30.5111;3.20281
0;30.5875;0;-3.80879;30.5254;-3.23343;3.80879;30.5254;3.23343
0;30.594;0;-3.78276;30.5397;-3.26385;3.78276;30.5397;3.26385
0;30.6006;0;-3.75649;30.5541;-3.29405;3.75649;30.5541;3.29405
0;30.6071;0;-3.72998;30.5685;-3.32404;3.72998;30.5685;3.32404
0;30.6137;0;-3.70323;30.583;-3.35382;3.70323;30.583;3.35382
0;30.6203;0;-3.67624;30.5975;-3.38338;3.67624;30.5975;3.38338
0;30.6268;0;-3.64901;30.612;-3.41273;3.64901;30.612;3.41273
0;30.6333;0;-3.62155;30.6265;-3.44185;3.62155;30.6265;3.44185
0;30.6399;0;-3.59386;30.6411;-3.47076;3.59386;30.6411;3.47076
0;30.6464;0;-3.56594;30.6556;-3.49944;3.56594;30.6556;3.49944
0;30.653;0;-3.53779;30.6701;-3.5279;3.53779;30.6701;3.5279
0;30.6595;0;-3.50941;30.6847;-3.55613;3.50941;30.6847;3.55613
0;30.6661;0;-3.4808;30.6992;-3.58413;3.4808;30.6992;3.58413
0;30.6726;0;-3.45198;30.7136;-3.61191;3.45198;30.7136;3.61191
0;30.6792;0;-3.42293;30.728;-3.63945;3.42293;30.728;3.63945
0;30.6858;0;-3.39366;30.7424;-3.66676;3.39366;30.7424;3.66676
0;30.6923;0;-3.36417;30.7567;-3.69383;3.36417;30.7567;3.69383
0;30.6989;0;-3.33447;30.7709;-3.72066;3.33447;30.7709;3.72066
0;30.7055;0;-3.30455;30.7851;-3.74726;3.30455;30.7851;3.74726
0;30.7121;0;-3.27442;30.7992;-3.77362;3.27442;30.7992;3.77362
0;30.7187;0;-3.24408;30.8132;-3.79973;3.24408;30.8132;3.79973
0;30.7253;0;-3.21354;30.8271;-3.8256;3.21354;30.8271;3.8256
0;30.7319;0;-3.18278;30.8409;-3.85122;3.18278;30.8409;3.85122
0;30.7385;0;-3.15182;30.8546;-3.8766;3.15182;30.8546;3.8766
0;30.7452;0;-3.12066;30.8681;-3.90173;3.12066;30.8681;3.90173
0;30.7518;0;-3.0893;30.8816;-3.92661;3.0893;30.8816;3.92661
0;30.7585;0;-3.05775;30.8949;-3.95123;3.05775;30.8949;3.95123
0;30.7652;0;-3.02599;30.908;-3.9756;3.02599;30.908;3.9756
0;30.7719;0;-2.99404;30.921;-3.99972;2.99404;30.921;3.99972
0;30.7786;0;-2.9619;30.9339;-4.02358;2.9619;30.9339;4.02358
0;30.7853;0;-2.92957;30.9466;-4.04718;2.92957;30.9466;4.04718
0;30.7921;0;-2.89705;30.9592;-4.07053;2.89705;30.9592;4.07053
0;30.7988;0;-2.86434;30.9715;-4.09361;2.86434;30.9715;4.09361
0;30.8056;0;-2.83145;30.9837;-4.11642;2.83145;30.9837;4.11642
0;30.8124;0;-2.79838;30.9957;-4.13898;2.79838;30.9957;4.13898
0;30.8192;0;-2.76513;31.0076;-4.16127;2.76513;31.0076;4.16127
0;30.8261;0;-2.7317;31.0192;-4.18329;2.7317;31.0192;4.18329
0;30.8329;0;-2.6981;31.0306;-4.20504;2.6981;31.0306;4.20504
0;30.8398;0;-2.66432;31.0418;-4.22652;2.66432;31.0418;4.22652
0;30.8467;0;-2.63037;31.0529;-4.24773;2.63037;31.0529;4.24773
0;30.8536;0;-2.59626;31.0637;-4.26867;2.59626;31.0637;4.26867
0;30.8606;0;-2.56197;31.0743;-4.28934;2.56197;31.0743;4.28934
0;30.8675;0;-2.52753;31.0847;-4.30972;2.52753;31.0847;4.30972
0;30.8745;0;-2.49292;31.0948;-4.32984;2.49292;31.0948;4.32984
0;30.8815;0;-2.45815;31.1047;-4.34967;2.45815;31.1047;4.34967
0;30.8886;0;-2.42322;31.1144;-4.36923;2.42322;31.1144;4.36923
0;30.8956;0;-2.38813;31.1239;-4.3885;2.38813;31.1239;4.3885
0;30.9027;0;-2.3529;31.1331;-4.40749;2.3529;31.1331;4.40749
0;30.9098;0;-2.31751;31.1421;-4.4262;2.31751;31.1421;4.4262
0;30.9169;0;-2.28197;31.1509;-4.44463;2.28197;31.1509;4.44463
0;30.9241;0;-2.24629;31.1594;-4.46277;2.24629;31.1594;4.46277
0;30.9312;0;-2.21046;31.1677;-4.48062;2.21046;31.1677;4.48062
0;30.9384;0;-2.17449;31.1758;-4.49819;2.17449;31.1758;4.49819
0;30.9456;0;-2.13838;31.1836;-4.51547;2.13838;31.1836;4.51547
0;30.9529;0;-2.10214;31.1911;-4.53246;2.10214;31.1911;4.53246
0;30.9602;0;-2.06575;31.1984;-4.54915;2.06575;31.1984;4.54915
0;30.9675;0;-2.02924;31.2055;-4.56556;2.02924;31.2055;4.56556
0;30.9748;0;-1.9926;31.2123;-4.58167;1.9926;31.2123;4.58167
0;30.9821;0;-1.95582;31.2189;-4.59749;1.95582;31.2189;4.59749
0;30.9895;0;-1.91893;31.2252;-4.61301;1.91893;31.2252;4.61301
0;30.9969;0;-1.88191;31.2313;-4.62823;1.88191;31.2313;4.62823
0;31.0043;0;-1.84476;31.2372;-4.64316;1.84476;31.2372;4.64316
0;31.0117;0;-1.8075;31.2428;-4.65779;1.8075;31.2428;4.65779
0;31.0192;0;-1.77013;31.2482;-4.67213;1.77013;31.2482;4.67213
0;31.0267;0;-1.73264;31.2534;-4.68616;1.73264;31.2534;4.68616
0;31.0342;0;-1.69504;31.2583;-4.69989;1.69504;31.2583;4.69989
0;31.0417;0;-1.65733;31.263;-4.71332;1.65733;31.263;4.71332
0;31.0493;0;-1.61951;31.2674;-4.72645;1.61951;31.2674;4.72645
0;31.0568;0;-1.58159;31.2717;-4.73927;1.58159;31.2717;4.73927
0;31.0644;0;-1.54357;31.2757;-4.75179;1.54357;31.2757;4.75179
0;31.0721;0;-1.50545;31.2795;-4.764;1.50545;31.2795;4.764
0;31.0797;0;-1.46723;31.2831;-4.77591;1.46723;31.2831;4.77591
0;31.0874;0;-1.42892;31.2865;-4.78751;1.42892;31.2865;4.78751
0;31.095;0;-1.39052;31.2896;-4.79881;1.39052;31.2896;4.79881
0;31.1027;0;-1.35202;31.2926;-4.80979;1.35202;31.2926;4.80979
0;31.1105;0;-1.31344;31.2954;-4.82047;1.31344;31.2954;4.82047
0;31.1182;0;-1.27478;31.298;-4.83084;1.27478;31.298;4.83084
0;31.126;0;-1.23604;31.3004;-4.8409;1.23604;31.3004;4.8409
0;31.1337;0;-1.19721;31.3026;-4.85064;1.19721;31.3026;4.85064
0;31.1415;0;-1.15831;31.3047;-4.86008;1.15831;31.3047;4.86008
0;31.1493;0;-1.11933;31.3066;-4.8692;1.11933;31.3066;4.8692
0;31.1572;0;-1.08029;31.3083;-4.87802;1.08029;31.3083;4.87802
0;31.165;0;-1.04117;31.3099;-4.88651;1.04117;31.3099;4.88651
0;31.1729;0;-1.00198;31.3113;-4.8947;1.00198;31.3113;4.8947
0;31.1807;0;-0.962735;31.3126;-4.90257;0.962735;31.3126;4.90257
0;31.1886;0;-0.923425;31.3138;-4.91012;0.923425;31.3138;4.91012
0;31.1965;0;-0.884055;31.3148;-4.91736;0.884055;31.3148;4.91736
0;31.2044;0;-0.844629;31.3157;-4.92429;0.844629;31.3157;4.92429
0;31.2124;0;-0.805149;31.3165;-4.9309;0.805149;31.3165;4.9309
0;31.2203;0;-0.765617;31.3172;-4.93719;0.765617;31.3172;4.93719
0;31.2282;0;-0.726035;31.3177;-4.94317;0.726035;31.3177;4.94317
0;31.2362;0;-0.686407;31.3182;-4.94882;0.686407;31.3182;4.94882
0;31.2441;0;-0.646735;31.3186;-4.95416;0.646735;31.3186;4.95416
0;31.2521;0;-0.607022;31.319;-4.95919;0.607022;31.319;4.95919
0;31.2601;0;-0.56727;31.3192;-4.96389;0.56727;31.3192;4.96389
0;31.2681;0;-0.527481;31.3194;-4.96828;0.527481;31.3194;4.96828
0;31.276;0;-0.487658;31.3196;-4.97234;0.487658;31.3196;4.97234
0;31.284;0;-0.447804;31.3197;-4.97609;0.447804;31.3197;4.97609
0;31.292;0;-0.407921;31.3197;-4.97952;0.407921;31.3197;4.97952
0;31.3;0;-0.368012;31.3198;-4.98263;0.368012;31.3198;4.98263
0;31.308;0;-0.32808;31.3198;-4.98541;0.32808;31.3198;4.98541
0;31.316;0;-0.288126;31.3198;-4.98788;0.288126;31.3198;4.98788
0;31.324;0;-0.248154;31.3198;-4.99003;0.248154;31.3198;4.99003
0;31.332;0;-0.208166;31.3198;-4.99186;0.208166;31.3198;4.99186
0;31.34;0;-0.168165;31.3198;-4.99337;0.168165;31.3198;4.99337
0;31.348;0;-0.128152;31.3199;-4.99455;0.128152;31.3199;4.99455
0;31.356;0;-0.088132;31.3199;-4.99542;0.088132;31.3199;4.99542
0;31.364;0;-0.048106;31.32;-4.99597;0.048106;31.32;4.99597
0;31.372;0;-0.00807681;31.3202;-4.99619;0.00807681;31.3202;4.99619
0;31.38;0;0.0319529;31.3204;-4.9961;-0.0319529;31.3204;4.9961
0;31.3879;0;0.0719805;31.3206;-4.99568;-0.0719805;31.3206;4.99568
0;31.3959;0;0.112003;31.321;-4.99494;-0.112003;31.321;4.99494
0;31.4039;0;0.152019;31.3214;-4.99389;-0.152019;31.3214;4.99389
0;31.4118;0;0.192025;31.3219;-4.99251;-0.192025;31.3219;4.99251
0;31.4198;0;0.232019;31.3225;-4.99081;-0.232019;31.3225;4.99081
0;31.4277;0;0.271998;31.3231;-4.98879;-0.271998;31.3231;4.98879
0;31.4356;0;0.311959;31.3239;-4.98645;-0.311959;31.3239;4.98645
0;31.4435;0;0.351901;31.3249;-4.98379;-0.351901;31.3249;4.98379
0;31.4514;0;0.391819;31.3259;-4.98081;-0.391819;31.3259;4.98081
0;31.4593;0;0.431713;31.327;-4.97752;-0.431713;31.327;4.97752
0;31.4672;0;0.471579;31.3283;-4.9739;-0.471579;31.3283;4.9739
0;31.475;0;0.511415;31.3298;-4.96996;-0.511415;31.3298;4.96996
0;31.4829;0;0.551217;31.3314;-4.9657;-0.551217;31.3314;4.9657
0;31.4907;0;0.590985;31.3331;-4.96113;-0.590985;31.3331;4.96113
0;31.4985;0;0.630714;31.335;-4.95623;-0.630714;31.335;4.95623
0;31.5063;0;0.670403;31.3371;-4.95102;-0.670403;31.3371;4.95102
0;31.5141;0;0.710049;31.3393;-4.94549;-0.710049;31.3393;4.94549
0;31.5218;0;0.74965;31.3417;-4.93965;-0.74965;31.3417;4.93965
0;31.5296;0;0.789202;31.3443;-4.93348;-0.789202;31.3443;4.93348
0;31.5373;0;0.828704;31.3471;-4.927;-0.828704;31.3471;4.927
0;31.545;0;0.868152;31.3501;-4.9202;-0.868152;31.3501;4.9202
0;31.5527;0;0.907545;31.3533;-4.91309;-0.907545;31.3533;4.91309
0;31.5603;0;0.946879;31.3567;-4.90566;-0.946879;31.3567;4.90566
0;31.568;0;0.986153;31.3603;-4.89792;-0.986153;31.3603;4.89792
0;31.5756;0;1.02536;31.3641;-4.88986;-1.02536;31.3641;4.88986
0;31.5832;0;1.06451;31.3682;-4.88149;-1.06451;31.3682;4.88149
0;31.5908;0;1.10358;31.3724;-4.8728;-1.10358;31.3724;4.8728
0;31.5983;0;1.14259;31.3769;-4.86381;-1.14259;31.3769;4.86381
0;31.6058;0;1.18152;31.3816;-4.8545;-1.18152;31.3816;4.8545
0;31.6133;0;1.22038;31.3865;-4.84487;-1.22038;31.3865;4.84487
0;31.6208;0;1.25915;31.3917;-4.83494;-1.25915;31.3917;4.83494
0;31.6283;0;1.29785;31.3971;-4.8247;-1.29785;31.3971;4.8247
0;31.6357;0;1.33647;31.4027;-4.81414;-1.33647;31.4027;4.81414
0;31.6431;0;1.37499;31.4086;-4.80328;-1.37499;31.4086;4.80328
0;31.6505;0;1.41343;31.4147;-4.79211;-1.41343;31.4147;4.79211
0;31.6579;0;1.45178;31.421;-4.78063;-1.45178;31.421;4.78063
0;31.6652;0;1.49004;31.4276;-4.76885;-1.49004;31.4276;4.76885
0;31.6726;0;1.5282;31.4345;-4.75676;-1.5282;31.4345;4.75676
0;31.6798;0;1.56626;31.4416;-4.74436;-1.56626;31.4416;4.74436
0;31.6871;0;1.60422;31.4489;-4.73166;-1.60422;31.4489;4.73166
0;31.6944;0;1.64208;31.4565;-4.71866;-1.64208;31.4565;4.71866
0;31.7016;0;1.67983;31.4643;-4.70535;-1.67983;31.4643;4.70535
0;31.7088;0;1.71748;31.4723;-4.69174;-1.71748;31.4723;4.69174
0;31.7159;0;1.75501;31.4806;-4.67783;-1.75501;31.4806;4.67783
0;31.7231;0;1.79243;31.4892;-4.66362;-1.79243;31.4892;4.66362
0;31.7302;0;1.82974;31.4979;-4.64911;-1.82974;31.4979;4.64911
0;31.7373;0;1.86693;31.507;-4.6343;-1.86693;31.507;4.6343
0;31.7444;0;1.904;31.5162;-4.61919;-1.904;31.5162;4.61919
0;31.7514;0;1.94095;31.5257;-4.60379;-1.94095;31.5257;4.60379
0;31.7585;0;1.97777;31.5354;-4.58809;-1.97777;31.5354;4.58809
0;31.7655;0;2.01447;31.5454;-4.57209;-2.01447;31.5454;4.57209
0;31.7724;0;2.05103;31.5555;-4.55581;-2.05103;31.5555;4.55581
0;31.7794;0;2.08747;31.5659;-4.53923;-2.08747;31.5659;4.53923
0;31.7863;0;2.12377;31.5765;-4.52236;-2.12377;31.5765;4.52236
0;31.7933;0;2.15993;31.5873;-4.5052;-2.15993;31.5873;4.5052
0;31.8002;0;2.19596;31.5984;-4.48775;-2.19596;31.5984;4.48775
0;31.807;0;2.23184;31.6096;-4.47001;-2.23184;31.6096;4.47001
0;31.8139;0;2.26759;31.6211;-4.45198;-2.26759;31.6211;4.45198
0;31.8207;0;2.30318;31.6327;-4.43367;-2.30318;31.6327;4.43367
0;31.8275;0;2.33863;31.6445;-4.41508;-2.33863;31.6445;4.41508
0;31.8343;0;2.37393;31.6566;-4.3962;-2.37393;31.6566;4.3962
0;31.8411;0;2.40907;31.6688;-4.37703;-2.40907;31.6688;4.37703
0;31.8479;0;2.44406;31.6811;-4.35759;-2.44406;31.6811;4.35759
0;31.8546;0;2.4789;31.6937;-4.33787;-2.4789;31.6937;4.33787
0;31.8614;0;2.51357;31.7064;-4.31787;-2.51357;31.7064;4.31787
0;31.8681;0;2.54809;31.7193;-4.29759;-2.54809;31.7193;4.29759
0;31.8748;0;2.58244;31.7323;-4.27704;-2.58244;31.7323;4.27704
0;31.8815;0;2.61662;31.7455;-4.25621;-2.61662;31.7455;4.25621
0;31.8881;0;2.65064;31.7588;-4.23511;-2.65064;31.7588;4.23511
0;31.8948;0;2.68449;31.7722;-4.21374;-2.68449;31.7722;4.21374
0;31.9014;0;2.71816;31.7858;-4.19209;-2.71816;31.7858;4.19209
0;31.9081;0;2.75166;31.7995;-4.17018;-2.75166;31.7995;4.17018
0;31.9147;0;2.78498;31.8133;-4.148;-2.78498;31.8133;4.148
0;31.9213;0;2.81813;31.8272;-4.12555;-2.81813;31.8272;4.12555
0;31.9279;0;2.85109;31.8412;-4.10284;-2.85109;31.8412;4.10284
0;31.9345;0;2.88387;31.8553;-4.07987;-2.88387;31.8553;4.07987
0;31.9411;0;2.91646;31.8695;-4.05663;-2.91646;31.8695;4.05663
0;31.9476;0;2.94887;31.8837;-4.03313;-2.94887;31.8837;4.03313
0;31.9542;0;2.98109;31.898;-4.00938;-2.98109;31.898;4.00938
0;31.9608;0;3.01312;31.9124;-3.98536;-3.01312;31.9124;3.98536
0;31.9673;0;3.04495;31.9268;-3.96109;-3.04495;31.9268;3.96109
0;31.9739;0;3.07659;31.9413;-3.93657;-3.07659;31.9413;3.93657
0;31.9804;0;3.10803;31.9557;-3.9118;-3.10803;31.9557;3.9118
0;31.987;0;3.13927;31.9703;-3.88677;-3.13927;31.9703;3.88677
0;31.9935;0;3.17031;31.9848;-3.86149;-3.17031;31.9848;3.86149
0;32.0001;0;3.20115;31.9993;-3.83597;-3.20115;31.9993;3.83597
0;32.0066;0;3.23178;32.0139;-3.8102;-3.23178;32.0139;3.8102
0;32.0132;0;3.2622;32.0284;-3.78418;-3.2622;32.0284;3.78418
0;32.0197;0;3.29242;32.0429;-3.75792;-3.29242;32.0429;3.75792
0;32.0263;0;3.32242;32.0574;-3.73142;-3.32242;32.0574;3.73142
0;32.0328;0;3.35221;32.0719;-3.70468;-3.35221;32.0719;3.70468
0;32.0394;0;3.38178;32.0863;-3.67771;-3.38178;32.0863;3.67771
0;32.0459;0;3.41114;32.1007;-3.6505;-3.41114;32.1007;3.6505
0;32.0525;0;3.44028;32.115;-3.62305;-3.44028;32.115;3.62305
0;32.0591;0;3.4692;32.1293;-3.59537;-3.4692;32.1293;3.59537
0;32.0657;0;3.49789;32.1435;-3.56746;-3.49789;32.1435;3.56746
0;32.0722;0;3.52636;32.1576;-3.53932;-3.52636;32.1576;3.53932
0;32.0788;0;3.55461;32.1716;-3.51095;-3.55461;32.1716;3.51095
0;32.0854;0;3.58262;32.1855;-3.48236;-3.58262;32.1855;3.48236
0;32.0921;0;3.61041;32.1993;-3.45355;-3.61041;32.1993;3.45355
0;32.0987;0;3.63796;32.213;-3.42451;-3.63796;32.213;3.42451
0;32.1053;0;3.66528;32.2266;-3.39525;-3.66528;32.2266;3.39525
0;32.112;0;3.69237;32.2401;-3.36578;-3.69237;32.2401;3.36578
0;32.1187;0;3.71922;32.2534;-3.33609;-3.71922;32.2534;3.33609
0;32.1253;0;3.74583;32.2666;-3.30618;-3.74583;32.2666;3.30618
0;32.132;0;3.7722;32.2797;-3.27606;-3.7722;32.2797;3.27606
0;32.1387;0;3.79832;32.2926;-3.24574;-3.79832;32.2926;3.24574
0;32.1455;0;3.82421;32.3053;-3.2152;-3.82421;32.3053;3.2152
0;32.1522;0;3.84984;32.3179;-3.18446;-3.84984;32.3179;3.18446
0;32.159;0;3.87523;32.3303;-3.15351;-3.87523;32.3303;3.15351
0;32.1657;0;3.90038;32.3426;-3.12236;-3.90038;32.3426;3.12236
0;32.1725;0;3.92527;32.3546;-3.09101;-3.92527;32.3546;3.09101
0;32.1794;0;3.94991;32.3665;-3.05946;-3.94991;32.3665;3.05946
0;32.1862;0;3.97429;32.3782;-3.02772;-3.97429;32.3782;3.02772
0;32.193;0;3.99842;32.3896;-2.99578;-3.99842;32.3896;2.99578
0;32.1999;0;4.0223;32.4009;-2.96365;-4.0223;32.4009;2.96365
0;32.2068;0;4.04591;32.412;-2.93133;-4.04591;32.412;2.93133
0;32.2137;0;4.06927;32.4229;-2.89882;-4.06927;32.4229;2.89882
0;32.2206;0;4.09236;32.4335;-2.86612;-4.09236;32.4335;2.86612
0;32.2276;0;4.1152;32.4439;-2.83324;-4.1152;32.4439;2.83324
0;32.2346;0;4.13776;32.4541;-2.80018;-4.13776;32.4541;2.80018
0;32.2416;0;4.16007;32.4641;-2.76694;-4.16007;32.4641;2.76694
0;32.2486;0;4.1821;32.4739;-2.73352;-4.1821;32.4739;2.73352
0;32.2557;0;4.20387;32.4834;-2.69993;-4.20387;32.4834;2.69993
0;32.2627;0;4.22537;32.4927;-2.66616;-4.22537;32.4927;2.66616
0;32.2698;0;4.24659;32.5018;-2.63222;-4.24659;32.5018;2.63222
0;32.2769;0;4.26754;32.5106;-2.59811;-4.26754;32.5106;2.59811
0;32.2841;0;4.28822;32.5192;-2.56384;-4.28822;32.5192;2.56384
0;32.2912;0;4.30863;32.5275;-2.5294;-4.30863;32.5275;2.5294
0;32.2984;0;4.32875;32.5356;-2.4948;-4.32875;32.5356;2.4948
0;32.3057;0;4.3486;32.5435;-2.46004;-4.3486;32.5435;2.46004
0;32.3129;0;4.36817;32.5511;-2.42512;-4.36817;32.5511;2.42512
0;32.3202;0;4.38746;32.5584;-2.39004;-4.38746;32.5584;2.39004
0;32.3274;0;4.40647;32.5656;-2.35481;-4.40647;32.5656;2.35481
0;32.3348;0;4.4252;32.5725;-2.31943;-4.4252;32.5725;2.31943
0;32.3421;0;4.44364;32.5791;-2.2839;-4.44364;32.5791;2.2839
0;32.3495;0;4.46179;32.5855;-2.24823;-4.46179;32.5855;2.24823
0;32.3568;0;4.47966;32.5916;-2.21241;-4.47966;32.5916;2.21241
0;32.3642;0;4.49724;32.5976;-2.17645;-4.49724;32.5976;2.17645
0;32.3717;0;4.51454;32.6032;-2.14034;-4.51454;32.6032;2.14034
0;32.3791;0;4.53154;32.6087;-2.10411;-4.53154;32.6087;2.10411
0;32.3866;0;4.54825;32.6139;-2.06773;-4.54825;32.6139;2.06773
0;32.3941;0;4.56467;32.6189;-2.03122;-4.56467;32.6189;2.03122
0;32.4016;0;4.5808;32.6236;-1.99459;-4.5808;32.6236;1.99459
0;32.4092;0;4.59663;32.6281;-1.95782;-4.59663;32.6281;1.95782
0;32.4168;0;4.61217;32.6324;-1.92093;-4.61217;32.6324;1.92093
0;32.4244;0;4.62741;32.6365;-1.88392;-4.62741;32.6365;1.88392
0;32.432;0;4.64236;32.6403;-1.84678;-4.64236;32.6403;1.84678
0;32.4396;0;4.65701;32.644;-1.80953;-4.65701;32.644;1.80953
0;32.4473;0;4.67135;32.6474;-1.77216;-4.67135;32.6474;1.77216
0;32.4549;0;4.6854;32.6506;-1.73467;-4.6854;32.6506;1.73467
0;32.4626;0;4.69915;32.6537;-1.69708;-4.69915;32.6537;1.69708
0;32.4704;0;4.7126;32.6565;-1.65937;-4.7126;32.6565;1.65937
0;32.4781;0;4.72574;32.6591;-1.62156;-4.72574;32.6591;1.62156
0;32.4858;0;4.73858;32.6616;-1.58365;-4.73858;32.6616;1.58365
0;32.4936;0;4.75111;32.6639;-1.54563;-4.75111;32.6639;1.54563
0;32.5014;0;4.76334;32.666;-1.50752;-4.76334;32.666;1.50752
0;32.5092;0;4.77527;32.6679;-1.46931;-4.77527;32.6679;1.46931
0;32.517;0;4.78689;32.6697;-1.431;-4.78689;32.6697;1.431
0;32.5249;0;4.7982;32.6713;-1.3926;-4.7982;32.6713;1.3926
0;32.5327;0;4.8092;32.6727;-1.35411;-4.8092;32.6727;1.35411
0;32.5406;0;4.8199;32.6741;-1.31554;-4.8199;32.6741;1.31554
0;32.5485;0;4.83028;32.6752;-1.27688;-4.83028;32.6752;1.27688
0;32.5564;0;4.84036;32.6763;-1.23814;-4.84036;32.6763;1.23814
0;32.5643;0;4.85012;32.6772;-1.19932;-4.85012;32.6772;1.19932
0;32.5722;0;4.85957;32.678;-1.16042;-4.85957;32.678;1.16042
0;32.5801;0;4.86871;32.6787;-1.12145;-4.86871;32.6787;1.12145
0;32.5881;0;4.87754;32.6793;-1.0824;-4.87754;32.6793;1.0824
0;32.596;0;4.88606;32.6799;-1.04329;-4.88606;32.6799;1.04329
0;32.604;0;4.89426;32.6803;-1.00411;-4.89426;32.6803;1.00411
0;32.6119;0;4.90215;32.6806;-0.964864;-4.90215;32.6806;0.964864
0;32.6199;0;4.90972;32.6809;-0.925557;-4.90972;32.6809;0.925557
0;32.6279;0;4.91698;32.6811;-0.88619;-4.91698;32.6811;0.88619
0;32.6359;0;4.92392;32.6813;-0.846767;-4.92392;32.6813;0.846767
0;32.6439;0;4.93055;32.6814;-0.807289;-4.93055;32.6814;0.807289
0;32.6519;0;4.93686;32.6815;-0.76776;-4.93686;32.6815;0.76776
0;32.6599;0;4.94285;32.6815;-0.728181;-4.94285;32.6815;0.728181
0;32.6678;0;4.94852;32.6815;-0.688556;-4.94852;32.6815;0.688556
0;32.6758;0;4.95388;32.6815;-0.648886;-4.95388;32.6815;0.648886
0;32.6838;0;4.95892;32.6815;-0.609175;-4.95892;32.6815;0.609175
0;32.6918;0;4.96364;32.6815;-0.569425;-4.96364;32.6815;0.569425
0;32.6998;0;4.96805;32.6815;-0.529638;-4.96805;32.6815;0.529638
0;32.7078;0;4.97213;32.6816;-0.489817;-4.97213;32.6816;0.489817
0;32.7158;0;4.9759;32.6816;-0.449965;-4.9759;32.6816;0.449965
0;32.7238;0;4.97934;32.6817;-0.410083;-4.97934;32.6817;0.410083
0;32.7318;0;4.98247;32.6819;-0.370176;-4.98247;32.6819;0.370176
