x;y;z
-0.010415;0.0501481;-0.00815888
-0.0104521;0.0503243;-0.00818529
-0.0104892;0.0505008;-0.00821174
-0.0105264;0.0506776;-0.00823822
-0.0105636;0.0508547;-0.00826474
-0.010601;0.0510321;-0.00829129
-0.0106384;0.0512098;-0.00831787
-0.0106758;0.0513879;-0.00834448
-0.0107133;0.0515662;-0.00837113
-0.0107509;0.0517448;-0.00839781
-0.0107886;0.0519237;-0.00842452
-0.0108263;0.0521029;-0.00845127
-0.0108641;0.0522825;-0.00847805
-0.0109019;0.0524623;-0.00850486
-0.0109398;0.0526424;-0.00853171
-0.0109778;0.0528228;-0.00855859
-0.0110158;0.0530035;-0.0085855
-0.011054;0.0531846;-0.00861244
-0.0110921;0.0533659;-0.00863941
-0.0111304;0.0535475;-0.00866642
-0.0111687;0.0537294;-0.00869346
-0.011207;0.0539117;-0.00872053
-0.0112455;0.0540942;-0.00874764
-0.011284;0.054277;-0.00877478
-0.0113226;0.0544602;-0.00880195
-0.0113612;0.0546436;-0.00882915
-0.0113999;0.0548273;-0.00885638
-0.0114386;0.0550114;-0.00888365
-0.0114775;0.0551957;-0.00891095
-0.0115164;0.0553803;-0.00893828
-0.0115553;0.0555653;-0.00896564
-0.0115944;0.0557505;-0.00899304
-0.0116334;0.055936;-0.00902046
-0.0116726;0.0561219;-0.00904792
-0.0117118;0.056308;-0.00907541
-0.0117511;0.0564944;-0.00910293
-0.0117905;0.0566812;-0.00913048
-0.0118299;0.0568682;-0.00915807
-0.0118694;0.0570555;-0.00918569
-0.0119089;0.0572432;-0.00921334
-0.0119485;0.0574311;-0.00924102
-0.0119882;0.0576194;-0.00926873
-0.0120279;0.0578079;-0.00929647
-0.0120678;0.0579967;-0.00932424
-0.0121076;0.0581859;-0.00935205
-0.0121476;0.0583753;-0.00937989
-0.0121876;0.058565;-0.00940776
-0.0122277;0.0587551;-0.00943566
-0.0122678;0.0589454;-0.00946359
-0.012308;0.059136;-0.00949155
-0.0123483;0.059327;-0.00951954
-0.0123886;0.0595182;-0.00954756
-0.012429;0.0597097;-0.00957562
-0.0124695;0.0599016;-0.00960371
-0.01251;0.0600937;-0.00963182
-0.0125506;0.0602861;-0.00965997
-0.0125912;0.0604789;-0.00968815
-0.012632;0.0606719;-0.00971636
-0.0126728;0.0608652;-0.0097446
-0.0127136;0.0610589;-0.00977287
-0.0127545;0.0612528;-0.00980117
-0.0127955;0.061447;-0.0098295
-0.0128366;0.0616416;-0.00985786
-0.0128777;0.0618364;-0.00988626
-0.0129189;0.0620315;-0.00991468
-0.0129601;0.0622269;-0.00994314
-0.0130014;0.0624227;-0.00997162
-0.0130428;0.0626187;-0.0100001
-0.0130842;0.062815;-0.0100287
-0.0131258;0.0630116;-0.0100573
-0.0131673;0.0632086;-0.0100859
-0.013209;0.0634058;-0.0101145
-0.0132507;0.0636033;-0.0101432
-0.0132924;0.0638011;-0.0101719
-0.0133343;0.0639992;-0.0102006
-0.0133762;0.0641977;-0.0102293
-0.0134181;0.0643964;-0.0102581
-0.0134602;0.0645954;-0.0102869
-0.0135023;0.0647947;-0.0103158
-0.0135444;0.0649943;-0.0103447
-0.0135867;0.0651942;-0.0103736
-0.0136289;0.0653944;-0.0104025
-0.0136713;0.0655949;-0.0104315
-0.0137137;0.0657957;-0.0104605
-0.0137562;0.0659969;-0.0104895
-0.0137988;0.0661983;-0.0105185
-0.0138414;0.0664;-0.0105476
-0.0138841;0.066602;-0.0105767
-0.0139268;0.0668043;-0.0106059
-0.0139696;0.0670068;-0.010635
-0.0140125;0.0672097;-0.0106642
-0.0140554;0.0674129;-0.0106935
-0.0140985;0.0676164;-0.0107227
-0.0141415;0.0678202;-0.010752
-0.0141847;0.0680243;-0.0107813
-0.0142279;0.0682287;-0.0108107
-0.0142711;0.0684334;-0.01084
-0.0143145;0.0686384;-0.0108694
-0.0143579;0.0688436;-0.0108989
-0.0144013;0.0690492;-0.0109283
-0.0144449;0.0692551;-0.0109578
-0.0144885;0.0694613;-0.0109873
-0.0145321;0.0696677;-0.0110169
-0.0145759;0.0698745;-0.0110465
-0.0146196;0.0700816;-0.0110761
-0.0146635;0.0702889;-0.0111057
-0.0147074;0.0704966;-0.0111354
-0.0147514;0.0707046;-0.0111651
-0.0147955;0.0709128;-0.0111948
-0.0148396;0.0711214;-0.0112245
-0.0148838;0.0713302;-0.0112543
-0.014928;0.0715394;-0.0112841
-0.0149723;0.0717488;-0.0113139
-0.0150167;0.0719586;-0.0113438
-0.0150611;0.0721686;-0.0113737
-0.0151056;0.0723789;-0.0114036
-0.0151502;0.0725896;-0.0114335
-0.0151949;0.0728005;-0.0114635
-0.0152396;0.0730118;-0.0114935
-0.0152843;0.0732233;-0.0115235
-0.0153292;0.0734351;-0.0115536
-0.0153741;0.0736472;-0.0115837
-0.015419;0.0738597;-0.0116138
-0.015464;0.0740724;-0.0116439
-0.0155091;0.0742854;-0.0116741
-0.0155543;0.0744987;-0.0117043
