t,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2,x3,y3,z3,vx3,vy3,vz3,energy,distance
180.242,-1.48633e-09,-0.013328,0,-1.23273e-05,-1.06025e-06,0,-0.00438441,-0.0140581,0,0.488453,-2.87839,0,-0.00439109,-0.0140578,0,0.486479,-2.88604,0,-0.0336876,0.000939225
180.313,-1.72353e-07,-0.0133332,0,-6.2521e-05,-0.0001117,0,0.00236869,-0.0171583,0,2.46963,1.49481,0,0.00236919,-0.0171649,0,2.475,1.49094,0,-0.033732,0.00207544
180.386,-1.33635e-07,-0.0133388,0,7.1551e-05,-8.67615e-05,0,0.000835742,-0.0088961,0,-2.8278,0.505219,0,0.000840082,-0.00889102,0,-2.83099,0.50825,0,-0.033738,0.00224824
180.453,-2.17312e-07,-0.0133436,0,2.96133e-05,-0.000139945,0,0.00414348,-0.0114833,0,-1.17211,2.60663,0,0.00415017,-0.0114831,0,-1.16994,2.61299,0,-0.0336949,0.00176907
180.523,-6.14862e-08,-0.0133489,0,6.50483e-05,-4.04071e-05,0,-0.00201485,-0.00933652,0,-2.57129,-1.32629,0,-0.0020154,-0.00932985,0,-2.57322,-1.32629,0,-0.0337416,0.00167748
180.595,-5.64987e-08,-0.013354,0,-6.3816e-05,-3.68971e-05,0,-0.00221043,-0.0172193,0,2.52322,-1.46476,0,-0.00221428,-0.0172247,0,2.52382,-1.46542,0,-0.0337419,0.000420808
180.668,-1.86676e-07,-0.0133596,0,5.54716e-05,-0.000120502,0,0.00293236,-0.00989754,0,-2.19272,1.84021,0,0.00293837,-0.00989462,0,-2.19439,1.84174,0,-0.033741,0.00183572
180.738,-9.75448e-08,-0.0133648,0,7.21897e-05,-6.36551e-05,0,-0.000587316,-0.00889686,0,-2.85318,-0.404702,0,-0.000591155,-0.00889138,0,-2.85612,-0.40926,0,-0.033739,0.00208504
180.81,-8.6321e-08,-0.0133699,0,-7.14839e-05,-5.62921e-05,0,-0.00103397,-0.0177112,0,2.82477,-0.6982,0,-0.00103217,-0.0177177,0,2.82871,-0.698083,0,-0.0337227,0.00216838
180.881,-2.25649e-07,-0.0133753,0,-1.2208e-05,-0.000145382,0,0.00447315,-0.0141124,0,0.484535,2.82105,0,0.00447983,-0.0141123,0,0.480966,2.82853,0,-0.0336947,0.000811669
180.949,-2.09038e-07,-0.0133802,0,-3.94904e-05,-0.000134984,0,0.0038163,-0.0158018,0,1.56234,2.41198,0,0.00382297,-0.0158023,0,1.56086,2.4153,0,-0.0337277,0.00215817
181.02,-1.79134e-07,-0.0133856,0,5.91982e-05,-0.000115716,0,0.00263553,-0.00969526,0,-2.33719,1.65059,0,0.0026387,-0.00968938,0,-2.34465,1.6528,0,-0.033737,0.00057133
181.092,-1.79641e-08,-0.0133908,0,-3.99975e-05,-1.17628e-05,0,-0.00373404,-0.0158003,0,1.58057,-2.45459,0,-0.00373827,-0.0158055,0,1.58274,-2.46341,0,-0.0337283,0.00136844
181.162,-5.31637e-08,-0.0133959,0,-6.25234e-05,-3.47241e-05,0,-0.00234192,-0.0171818,0,2.4719,-1.55072,0,-0.00234654,-0.0171866,0,2.47292,-1.55133,0,-0.0337414,0.000922277
181.231,-1.09079e-07,-0.013401,0,-7.34359e-05,-7.10368e-05,0,-0.000133673,-0.0178698,0,2.90049,-0.117982,0,-0.00013259,-0.0178764,0,2.90738,-0.112177,0,-0.0337144,0.000855968
181.303,-1.77393e-07,-0.0134066,0,5.99718e-05,-0.000114611,0,0.002567,-0.00966871,0,-2.36907,1.6042,0,0.00256952,-0.00966252,0,-2.37395,1.61177,0,-0.0337286,0.000964191
181.376,-1.9081e-08,-0.0134118,0,-4.1104e-05,-1.24912e-05,0,-0.0036901,-0.0158884,0,1.6238,-2.42651,0,-0.00369388,-0.0158939,0,1.62701,-2.43387,0,-0.0336882,0.00164192
181.448,-2.27228e-07,-0.0134172,0,2.03017e-06,-0.000146316,0,0.00453594,-0.0132724,0,-0.0795929,2.85865,0,0.00454193,-0.0132694,0,-0.0809684,2.86481,0,-0.0337061,0.00187319
181.521,-1.32364e-08,-0.0134226,0,3.46124e-05,-8.95428e-06,0,-0.00391977,-0.0112897,0,-1.36804,-2.56711,0,-0.00392645,-0.0112893,0,-1.36937,-2.573,0,-0.0336948,0.00189756
181.59,-3.49113e-09,-0.0134277,0,-1.84541e-05,-2.35151e-06,0,-0.00430523,-0.0145307,0,0.730821,-2.82945,0,-0.00431171,-0.014529,0,0.728668,-2.83286,0,-0.033723,0.00211377
181.66,-6.19228e-08,-0.0134328,0,-6.57116e-05,-4.04303e-05,0,-0.00199797,-0.0174141,0,2.59673,-1.32682,0,-0.00199776,-0.0174208,0,2.60023,-1.32394,0,-0.0337279,0.0021206
181.733,-1.91481e-07,-0.0134383,0,5.27366e-05,-0.000123551,0,0.00312404,-0.0101467,0,-2.08459,1.96134,0,0.00312669,-0.0101405,0,-2.08622,1.9617,0,-0.0337395,0.00156202
181.805,-2.05165e-09,-0.0134436,0,-1.43387e-05,-1.42434e-06,0,-0.00436253,-0.0142939,0,0.566054,-2.86729,0,-0.00436826,-0.0142973,0,0.567958,-2.86835,0,-0.0337417,0.00150781
181.877,-1.96794e-07,-0.0134488,0,-4.96224e-05,-0.000127247,0,0.0033322,-0.0164911,0,1.96253,2.10595,0,0.00333869,-0.0164927,0,1.96198,2.1094,0,-0.0337413,0.0021522
181.949,-1.20866e-07,-0.0134543,0,7.26156e-05,-7.86031e-05,0,0.000334315,-0.00895081,0,-2.87,0.186469,0,0.000331601,-0.0089447,0,-2.87298,0.18177,0,-0.0337242,0.00213396
182.021,-5.53399e-08,-0.0134595,0,-6.33801e-05,-3.61425e-05,0,-0.00225809,-0.017297,0,2.50432,-1.49384,0,-0.00225826,-0.0173037,0,2.50825,-1.49602,0,-0.0337401,0.00215788
182.091,-1.54134e-07,-0.0134646,0,-6.83679e-05,-0.00010005,0,0.00164854,-0.017641,0,2.70029,1.03322,0,0.0016485,-0.0176477,0,2.70676,1.03121,0,-0.0337376,0.00167573
182.163,-1.47978e-07,-0.0134702,0,6.9204e-05,-9.59076e-05,0,0.00140278,-0.00916742,0,-2.73612,0.864487,0,0.00140737,-0.00916256,0,-2.73705,0.872318,0,-0.0337142,0.00193623
182.234,-8.71027e-09,-0.0134753,0,2.84553e-05,-5.97159e-06,0,-0.00409943,-0.0117214,0,-1.12479,-2.68755,0,-0.00410474,-0.0117174,0,-1.12567,-2.68845,0,-0.033742,0.00109628
182.304,-3.40213e-08,-0.0134804,0,-5.27835e-05,-2.22398e-05,0,-0.00310031,-0.0166686,0,2.08516,-2.04335,0,-0.00310207,-0.016675,0,2.08935,-2.04604,0,-0.0337094,0.00215113
182.376,-2.26649e-07,-0.0134858,0,7.56771e-06,-0.000145927,0,0.00451329,-0.0129974,0,-0.299281,2.84343,0,0.00451875,-0.0129935,0,-0.29923,2.84928,0,-0.0337352,0.00220662
182.448,-3.35062e-08,-0.0134912,0,5.21193e-05,-2.22319e-05,0,-0.00311849,-0.0102812,0,-2.05734,-2.04308,0,-0.00312463,-0.0102785,0,-2.06464,-2.04693,0,-0.0337292,0.00172048
182.521,-1.54678e-07,-0.0134964,0,-6.82301e-05,-0.000100399,0,0.00166742,-0.0176657,0,2.69825,1.04253,0,0.00167259,-0.0176699,0,2.6979,1.0495,0,-0.0337239,0.00217125
182.593,-1.57014e-07,-0.0135019,0,6.70547e-05,-0.00010166,0,0.00176253,-0.00933034,0,-2.6486,1.09364,0,0.00176226,-0.00932366,0,-2.65459,1.0981,0,-0.0337279,0.00193416
182.663,-1.69462e-08,-0.0135071,0,3.87666e-05,-1.13957e-05,0,-0.00377437,-0.0111214,0,-1.53001,-2.4716,0,-0.00377845,-0.0111161,0,-1.53594,-2.47542,0,-0.0337321,0.0015286
182.732,-2.05529e-08,-0.0135122,0,4.22791e-05,-1.37624e-05,0,-0.00363048,-0.0109083,0,-1.67352,-2.37718,0,-0.0036371,-0.0109074,0,-1.67023,-2.38267,0,-0.0337196,0.00207722
182.802,-5.48141e-08,-0.0135173,0,-6.31784e-05,-3.58001e-05,0,-0.00227729,-0.0173427,0,2.49648,-1.50361,0,-0.00228065,-0.0173485,0,2.50014,-1.51334,0,-0.0337152,4.20689e-05
182.873,-2.18877e-07,-0.0135226,0,-2.73737e-05,-0.000141171,0,0.00420651,-0.015195,0,1.08027,2.65688,0,0.00421089,-0.0152001,0,1.08464,2.6597,0,-0.0337053,0.00208439
182.945,-9.0067e-08,-0.013528,0,7.13891e-05,-5.8851e-05,0,-0.000885934,-0.00911257,0,-2.82137,-0.597345,0,-0.000883941,-0.00910619,0,-2.82461,-0.596563,0,-0.0337414,0.00216201
183.015,-3.20279e-08,-0.0135331,0,5.11638e-05,-2.12684e-05,0,-0.00317684,-0.0103818,0,-2.02018,-2.08132,0,-0.00318321,-0.0103797,0,-2.02624,-2.0849,0,-0.0337242,0.00204187
183.082,-8.04764e-08,-0.0135381,0,6.98704e-05,-5.26761e-05,0,-0.00126262,-0.00922006,0,-2.76236,-0.841121,0,-0.00126575,-0.00921416,0,-2.76352,-0.841144,0,-0.0337419,0.00091299
183.155,-1.38406e-07,-0.0135433,0,-7.15302e-05,-8.99529e-05,0,0.00102652,-0.0179069,0,2.82801,0.632673,0,0.00102659,-0.0179135,0,2.82914,0.63319,0,-0.0337417,0.000979248
183.227,-1.9334e-07,-0.0135488,0,5.15908e-05,-0.00012473,0,0.00319667,-0.0103272,0,-2.04533,2.0017,0,0.00320107,-0.0103222,0,-2.03486,2.01462,0,-0.0274902,0.000287157
183.295,-2.22611e-07,-0.0135538,0,2.05018e-05,-0.000143326,0,0.00435306,-0.0122587,0,-0.812094,2.74219,0,0.00435962,-0.01226,0,-0.809339,2.74481,0,-0.0337398,0.00211563
183.366,-3.47374e-08,-0.0135591,0,5.28876e-05,-2.30366e-05,0,-0.00307129,-0.010303,0,-2.09097,-2.01261,0,-0.00307446,-0.0102971,0,-2.09178,-2.01376,0,-0.0337416,0.00116059
183.434,-4.84146e-08,-0.0135642,0,6.00525e-05,-3.1937e-05,0,-0.00253117,-0.00986339,0,-2.3675,-1.67465,0,-0.00253289,-0.00985693,0,-2.38189,-1.64782,0,-0.0335689,0.00149836
183.506,-1.04894e-07,-0.0135693,0,-7.3309e-05,-6.83306e-05,0,-0.000297346,-0.0180285,0,2.89498,-0.222466,0,-0.000299937,-0.0180346,0,2.90284,-0.221722,0,-0.0337047,0.00145408
183.578,-2.12735e-07,-0.0135748,0,3.5395e-05,-0.000137037,0,0.00396246,-0.0113548,0,-1.39883,2.49236,0,0.00396914,-0.0113548,0,-1.40047,2.49726,0,-0.0337399,0.00217276
183.648,-8.9291e-08,-0.01358,0,7.12862e-05,-5.83525e-05,0,-0.000914662,-0.00917111,0,-2.81856,-0.616608,0,-0.000916582,-0.0091647,0,-2.81929,-0.616722,0,-0.0337421,0.000390609
183.721,-9.81636e-08,-0.0135852,0,-7.28866e-05,-6.3973e-05,0,-0.000563937,-0.0180158,0,2.88174,-0.39444,0,-0.000565598,-0.0180223,0,2.88268,-0.394382,0,-0.0337421,0.000555085
183.794,-1.80115e-07,-0.0135907,0,5.87453e-05,-0.000116339,0,0.0026733,-0.00992703,0,-2.32282,1.6758,0,0.00267846,-0.00992278,0,-2.32321,1.67687,0,-0.0337418,0.00112876
183.864,-3.11652e-08,-0.0135959,0,5.05891e-05,-2.07069e-05,0,-0.00321095,-0.01048,0,-2.00026,-2.10366,0,-0.00321733,-0.010478,0,-2.0007,-2.10697,0,-0.0337416,0.00201636
183.937,-1.81834e-07,-0.0136012,0,-5.83507e-05,-0.00011775,0,0.00274125,-0.017174,0,2.30713,1.73161,0,0.00274652,-0.0171781,0,2.30769,1.73262,0,-0.0337419,0.00113259
184.008,-2.14739e-07,-0.0136065,0,3.30175e-05,-0.000138311,0,0.00404287,-0.0115367,0,-1.30504,2.54096,0,0.00404722,-0.0115317,0,-1.30623,2.5494,0,-0.0337186,0.00172331
184.08,-1.19445e-08,-0.0136118,0,3.30027e-05,-8.10893e-06,0,-0.00397102,-0.0115781,0,-1.30316,-2.6,0,-0.00397737,-0.011576,0,-1.30694,-2.60697,0,-0.0336699,0.000703655
184.151,-1.34196e-07,-0.013617,0,-7.21145e-05,-8.72456e-05,0,0.000859578,-0.0180144,0,2.8479,0.524373,0,0.000860635,-0.018021,0,2.85546,0.52738,0,-0.0336851,0.000153551
184.223,-1.8015e-07,-0.0136225,0,5.87285e-05,-0.000116361,0,0.00267476,-0.00995986,0,-2.31764,1.67642,0,0.00267977,-0.00995544,0,-2.32705,1.678,0,-0.0336926,0.000974495
184.293,-6.67136e-08,-0.0136277,0,6.66333e-05,-4.37944e-05,0,-0.00180771,-0.00951478,0,-2.6345,-1.19202,0,-0.00180913,-0.00950825,0,-2.63536,-1.19268,0,-0.0337417,0.000894933
184.361,-1.31796e-07,-0.0136327,0,7.17559e-05,-8.55896e-05,0,0.000763072,-0.0091773,0,-2.83694,0.457605,0,0.000767323,-0.00917214,0,-2.83806,0.463176,0,-0.0337345,0.00224454
184.431,-7.89259e-09,-0.0136378,0,2.71617e-05,-5.4356e-06,0,-0.00413121,-0.0119617,0,-1.07415,-2.70872,0,-0.00413764,-0.0119599,0,-1.074,-2.70968,0,-0.0337418,0.00048797
184.504,-1.86163e-07,-0.0136431,0,-5.61296e-05,-0.000120504,0,0.00291284,-0.0170803,0,2.21942,1.84072,0,0.00291726,-0.0170853,0,2.21973,1.84137,0,-0.0337421,8.74625e-05
184.575,-1.6297e-07,-0.0136485,0,6.53242e-05,-0.000105448,0,0.00199764,-0.00958213,0,-2.58228,1.24507,0,0.00199819,-0.00957547,0,-2.58405,1.24629,0,-0.0337416,0.0016563
184.648,-5.82193e-08,-0.0136538,0,-6.44497e-05,-3.80189e-05,0,-0.00214259,-0.0175573,0,2.54835,-1.42034,0,-0.00214604,-0.017563,0,2.54882,-1.42113,0,-0.0337416,0.000180801
184.721,-2.16313e-07,-0.0136593,0,3.09849e-05,-0.000139313,0,0.00410421,-0.0117144,0,-1.22505,2.58456,0,0.00411041,-0.0117119,0,-1.22547,2.58504,0,-0.0337421,0.000272101
184.793,-8.93802e-09,-0.0136646,0,2.88073e-05,-6.12715e-06,0,-0.00408989,-0.0118877,0,-1.13914,-2.68139,0,-0.00409627,-0.0118857,0,-1.13915,-2.68231,0,-0.0337418,0.000475944
184.862,-1.40309e-08,-0.0136696,0,-3.57173e-05,-9.20122e-06,0,-0.00388906,-0.0158188,0,1.4121,-2.55551,0,-0.00389432,-0.0158229,0,1.41269,-2.56508,0,-0.0337269,0.000709246
184.934,-2.15749e-07,-0.0136749,0,-3.18572e-05,-0.000139214,0,0.00408211,-0.0156245,0,1.25554,2.5789,0,0.00408786,-0.0156279,0,1.26397,2.58288,0,-0.033727,0.000396786
185.006,-6.50043e-08,-0.0136804,0,6.61358e-05,-4.26904e-05,0,-0.00187514,-0.00959863,0,-2.61077,-1.23779,0,-0.00187689,-0.00959218,0,-2.61974,-1.23422,0,-0.0337,0.000740033
185.077,-6.59036e-09,-0.0136855,0,-2.50124e-05,-4.36173e-06,0,-0.0041826,-0.0151863,0,0.988024,-2.74991,0,-0.00418923,-0.0151855,0,0.990142,-2.75341,0,-0.0337388,0.00200803
185.149,-2.09181e-07,-0.0136908,0,-3.93467e-05,-0.000135083,0,0.0038232,-0.0161005,0,1.5555,2.41675,0,0.00382737,-0.0161057,0,1.55633,2.41832,0,-0.0337404,0.00148221
185.221,-7.16261e-08,-0.0136963,0,6.79384e-05,-4.69697e-05,0,-0.00161414,-0.00950089,0,-2.68566,-1.06699,0,-0.00161417,-0.0094942,0,-2.68742,-1.06658,0,-0.0337396,0.00159478
185.291,-1.36651e-11,-0.0137014,0,3.46222e-06,-1.70951e-07,0,-0.00444296,-0.013469,0,-0.137458,-2.91539,0,-0.00444901,-0.0134718,0,-0.13636,-2.91937,0,-0.0337221,0.00210211
185.364,-2.04542e-07,-0.0137067,0,-4.36423e-05,-0.000132156,0,0.00363853,-0.0163824,0,1.72714,2.29982,0,0.00364516,-0.0163832,0,1.72442,2.30378,0,-0.0337286,0.00220951
185.43,-1.02018e-07,-0.0137116,0,-7.31638e-05,-6.64702e-05,0,-0.000413345,-0.0181603,0,2.89247,-0.296878,0,-0.000411391,-0.0181667,0,2.89388,-0.294444,0,-0.0337388,0.0016953
185.499,-1.4865e-07,-0.0137167,0,-6.96574e-05,-9.65371e-05,0,0.00143199,-0.0179692,0,2.75177,0.895568,0,0.00143128,-0.0179759,0,2.75727,0.891026,0,-0.0337099,0.00187541
185.568,-1.65169e-07,-0.0137218,0,-6.51426e-05,-0.00010712,0,0.00208207,-0.0177055,0,2.57295,1.31083,0,0.00208767,-0.0177091,0,2.57901,1.31271,0,-0.0337352,0.00220633
185.64,-1.66054e-07,-0.0137273,0,6.43232e-05,-0.000107409,0,0.00211954,-0.00972188,0,-2.54067,1.3203,0,0.00212022,-0.00971523,0,-2.54649,1.32614,0,-0.033725,0.00169865
185.708,-1.9732e-07,-0.0137323,0,4.89548e-05,-0.000127256,0,0.00335453,-0.0106738,0,-1.93545,2.10746,0,0.00335798,-0.0106681,0,-1.93626,2.10859,0,-0.0337411,0.00130069
185.777,-1.40918e-07,-0.0137374,0,7.05089e-05,-9.14096e-05,0,0.00112413,-0.00935595,0,-2.7848,0.689263,0,0.00112764,-0.00935026,0,-2.79158,0.691811,0,-0.0337372,0.00134386
185.847,-4.74282e-08,-0.0137426,0,5.96073e-05,-3.13005e-05,0,-0.00256902,-0.0100685,0,-2.3568,-1.68618,0,-0.00257305,-0.0100632,0,-2.35739,-1.68663,0,-0.0337419,0.000169833
185.916,-1.41295e-08,-0.0137476,0,3.56751e-05,-9.55112e-06,0,-0.0038852,-0.0115507,0,-1.42514,-2.52968,0,-0.00389038,-0.0115465,0,-1.39632,-2.56323,0,-0.033501,0.0007489
185.987,-5.90293e-08,-0.0137527,0,-6.47383e-05,-3.85469e-05,0,-0.00210952,-0.0176748,0,2.55989,-1.3977,0,-0.00211505,-0.0176785,0,2.5601,-1.40201,0,-0.033739,0.00206506
186.059,-2.13698e-07,-0.0137582,0,3.42756e-05,-0.00013765,0,0.00400054,-0.0116075,0,-1.3558,2.51722,0,0.00400722,-0.0116075,0,-1.35497,2.52092,0,-0.0337259,0.00220485
186.131,-5.27045e-09,-0.0137635,0,2.24198e-05,-3.70246e-06,0,-0.00423576,-0.0123786,0,-0.886085,-2.77599,0,-0.00424046,-0.0123738,0,-0.887038,-2.77948,0,-0.0337401,0.00203742
186.201,-2.49588e-08,-0.0137686,0,-4.63082e-05,-1.63276e-05,0,-0.00345823,-0.0165613,0,1.82957,-2.27786,0,-0.00346088,-0.0165675,0,1.83282,-2.27911,0,-0.0337413,0.00206784
186.273,-2.26834e-07,-0.013774,0,6.31064e-06,-0.000146055,0,0.00452054,-0.0133631,0,-0.248907,2.8501,0,0.00452617,-0.0133595,0,-0.250185,2.85273,0,-0.033729,0.00209135
186.345,-3.36777e-08,-0.0137794,0,5.22259e-05,-2.23514e-05,0,-0.0031116,-0.0105618,0,-2.06626,-2.03762,0,-0.00311796,-0.0105597,0,-2.06415,-2.04295,0,-0.0337205,0.00210725
186.419,-2.26527e-07,-0.0137848,0,-8.25095e-06,-0.000145928,0,0.00450811,-0.0142747,0,0.325916,2.8459,0,0.00451433,-0.0142772,0,0.326631,2.84689,0,-0.0337413,0.00118881
186.491,-7.22505e-08,-0.0137902,0,6.80903e-05,-4.73746e-05,0,-0.00158806,-0.00958459,0,-2.69224,-1.05054,0,-0.00159088,-0.00957853,0,-2.69285,-1.051,0,-0.033742,0.000332922
186.564,-1.28814e-07,-0.0137954,0,-7.27101e-05,-8.37817e-05,0,0.000647555,-0.0182265,0,2.87461,0.388608,0,0.000646997,-0.0182332,0,2.87585,0.389196,0,-0.0337419,0.00101537
186.634,-2.2702e-07,-0.0138007,0,-4.77498e-06,-0.000146223,0,0.00452766,-0.0140777,0,0.190847,2.85713,0,0.0045337,-0.0140748,0,0.186794,2.85898,0,-0.0337325,0.00218681
186.705,-1.64912e-07,-0.013806,0,6.47003e-05,-0.000106683,0,0.00207262,-0.00977662,0,-2.55478,1.29318,0,0.00207682,-0.00977141,0,-2.5622,1.29587,0,-0.0337365,0.000915374
186.777,-6.36297e-09,-0.0138112,0,-2.46006e-05,-4.21592e-06,0,-0.00419157,-0.0152862,0,0.970975,-2.75381,0,-0.00419824,-0.0152866,0,0.974625,-2.76105,0,-0.0336865,0.00119949
186.849,-2.26568e-07,-0.0138166,0,-8.01764e-06,-0.000145953,0,0.00450958,-0.0142925,0,0.317133,2.84346,0,0.0045161,-0.014294,0,0.316962,2.85132,0,-0.0337344,0.000542885
186.918,-2.27255e-07,-0.0138216,0,-1.04507e-06,-0.000146354,0,0.00453694,-0.0138671,0,0.0410366,2.86183,0,0.00454301,-0.0138643,0,0.0416153,2.86469,0,-0.0337407,0.00193047
186.99,-3.68927e-08,-0.0138271,0,5.41758e-05,-2.44486e-05,0,-0.00298453,-0.0104887,0,-2.14122,-1.95593,0,-0.00299077,-0.0104863,0,-2.14341,-1.95878,0,-0.0337269,0.00204424
187.061,-3.50842e-08,-0.0138321,0,-5.34544e-05,-2.29348e-05,0,-0.00305747,-0.017061,0,2.10885,-2.01805,0,-0.00306085,-0.0170668,0,2.11872,-2.01638,0,-0.0336956,0.00100478
187.132,-2.25711e-07,-0.0138375,0,-1.19471e-05,-0.00014543,0,0.00447566,-0.014557,0,0.470975,2.82307,0,0.00448222,-0.0145583,0,0.473892,2.83038,0,-0.0336842,0.000153859
187.205,-5.09655e-09,-0.013843,0,2.20663e-05,-3.58925e-06,0,-0.00424165,-0.0124771,0,-0.870663,-2.77865,0,-0.00424833,-0.0124771,0,-0.874508,-2.78577,0,-0.0337316,0.00140101
187.277,-1.74989e-07,-0.0138482,0,-6.14551e-05,-0.000113394,0,0.00247057,-0.0176086,0,2.42762,1.55738,0,0.00247584,-0.0176128,0,2.43271,1.56236,0,-0.0336675,0.00144607
187.347,-2.27235e-07,-0.0138534,0,1.68664e-06,-0.00014633,0,0.00453622,-0.0137263,0,-0.0678443,2.86091,0,0.00454219,-0.0137293,0,-0.0655479,2.86369,0,-0.0337365,0.00215567
187.42,-2.10288e-08,-0.0138588,0,4.27118e-05,-1.40841e-05,0,-0.00361355,-0.0112302,0,-1.68664,-2.36781,0,-0.00361638,-0.0112241,0,-1.69132,-2.3666,0,-0.0337344,0.0021634
187.492,-1.32695e-07,-0.013864,0,-7.23022e-05,-8.62827e-05,0,0.000801633,-0.0182717,0,2.85773,0.488406,0,0.000799846,-0.0182781,0,2.86047,0.487189,0,-0.0337296,0.00195066
187.564,-1.44591e-07,-0.0138696,0,6.98632e-05,-9.3752e-05,0,0.00126876,-0.00952601,0,-2.76001,0.783051,0,0.00127356,-0.00952136,0,-2.76529,0.783273,0,-0.0337339,0.00223217
187.635,-1.31199e-09,-0.0138747,0,1.16537e-05,-1.06369e-06,0,-0.00439141,-0.0131452,0,-0.460908,-2.88162,0,-0.00439788,-0.0131436,0,-0.460753,-2.88254,0,-0.033742,0.000382078
187.707,-1.80473e-07,-0.01388,0,-5.90093e-05,-0.000116889,0,0.00268792,-0.0174915,0,2.33321,1.69786,0,0.00269217,-0.0174967,0,2.33369,1.69836,0,-0.0337421,0.00022494
187.778,-2.22456e-07,-0.0138853,0,2.08214e-05,-0.000143231,0,0.00434773,-0.0125728,0,-0.819479,2.73926,0,0.0043527,-0.0125683,0,-0.827236,2.74025,0,-0.0337251,0.00193289
187.85,-1.72776e-08,-0.0138906,0,3.91105e-05,-1.16241e-05,0,-0.00376008,-0.0114813,0,-1.54463,-2.4613,0,-0.00376652,-0.0114795,0,-1.54853,-2.46767,0,-0.0336766,0.00130828
187.922,-1.4359e-07,-0.0138958,0,-7.06705e-05,-9.32916e-05,0,0.00122983,-0.0182083,0,2.79263,0.761074,0,0.00123333,-0.018214,0,2.79653,0.76884,0,-0.0336946,0.00121058
187.994,-1.33962e-07,-0.0139014,0,7.14991e-05,-8.69734e-05,0,0.000851393,-0.00946108,0,-2.824,0.515122,0,0.000850255,-0.00945449,0,-2.83068,0.515104,0,-0.0336976,0.00159515
188.066,-1.86212e-08,-0.0139065,0,-4.06626e-05,-1.21949e-05,0,-0.00370798,-0.0163558,0,1.60667,-2.43768,0,-0.00371237,-0.0163608,0,1.60923,-2.44614,0,-0.0336756,0.00118367
188.137,-1.97627e-07,-0.0139118,0,-4.90391e-05,-0.000127787,0,0.00336653,-0.0169153,0,1.93684,2.12602,0,0.00337028,-0.0169208,0,1.94154,2.13207,0,-0.0337374,0.00110115
188.21,-7.10526e-08,-0.0139173,0,6.77906e-05,-4.66037e-05,0,-0.00163608,-0.00973051,0,-2.67633,-1.08291,0,-0.00163759,-0.009724,0,-2.68506,-1.0796,0,-0.0337102,0.000648364
188.279,-2.75663e-08,-0.0139224,0,4.8046e-05,-1.83647e-05,0,-0.00335359,-0.0109635,0,-1.89964,-2.1975,0,-0.00335931,-0.01096,0,-1.9002,-2.19836,0,-0.033742,0.000790414
188.351,-1.3053e-07,-0.0139275,0,-7.2543e-05,-8.48889e-05,0,0.000713781,-0.018349,0,2.86814,0.432278,0,0.000716439,-0.0183552,0,2.8691,0.433091,0,-0.0337404,0.0011028
188.422,-2.26062e-07,-0.0139329,0,1.04977e-05,-0.000145552,0,0.00449011,-0.0132618,0,-0.415026,2.82821,0,0.00449555,-0.0132579,0,-0.415214,2.83484,0,-0.0337339,0.00206737
188.494,-3.65149e-08,-0.0139383,0,5.39536e-05,-2.42054e-05,0,-0.00299976,-0.010614,0,-2.1341,-1.9623,0,-0.00300541,-0.0106104,0,-2.13296,-1.97163,0,-0.0336932,0.00120383
188.566,-1.33087e-07,-0.0139434,0,-7.22576e-05,-8.65364e-05,0,0.000814517,-0.0183487,0,2.85329,0.49785,0,0.000817974,-0.0183544,0,2.86138,0.497814,0,-0.0337287,0.00158098
188.637,-2.27114e-07,-0.0139488,0,-3.72458e-06,-0.000146281,0,0.00453149,-0.0141573,0,0.14752,2.85703,0,0.00453734,-0.0141605,0,0.147048,2.86366,0,-0.0337202,0.00200248
188.709,-4.40893e-08,-0.0139542,0,5.80274e-05,-2.9136e-05,0,-0.00270263,-0.0103785,0,-2.29262,-1.76971,0,-0.0027035,-0.0103719,0,-2.29663,-1.77428,0,-0.0337324,0.00221428
188.778,-3.51062e-10,-0.0139592,0,-6.68752e-06,-3.51097e-07,0,-0.00442962,-0.014344,0,0.264529,-2.90914,0,-0.00443567,-0.0143469,0,0.264371,-2.91137,0,-0.0337417,0.00153514
188.849,-7.31463e-08,-0.0139643,0,-6.88987e-05,-4.77357e-05,0,-0.00155314,-0.0181422,0,2.72088,-1.03464,0,-0.00155495,-0.0181486,0,2.72815,-1.03835,0,-0.0336722,0.000361068
188.921,-2.08956e-07,-0.0139698,0,3.93719e-05,-0.00013464,0,0.00381371,-0.0115044,0,-1.55233,2.39868,0,0.00381906,-0.0115003,0,-1.56149,2.4014,0,-0.0336834,0.000321338
188.993,-1.95742e-10,-0.0139751,0,5.46268e-06,-3.05823e-07,0,-0.00443544,-0.013622,0,-0.216926,-2.90801,0,-0.00444213,-0.0136218,0,-0.215104,-2.91609,0,-0.033733,0.000241613
189.064,-1.12507e-07,-0.0139802,0,-7.34814e-05,-7.32586e-05,0,3.90808e-06,-0.0184519,0,2.90259,-0.027429,0,9.1426e-07,-0.0184578,0,2.90887,-0.027017,0,-0.0337203,0.00200634
189.134,-2.17188e-07,-0.0139855,0,-2.98877e-05,-0.000140125,0,0.00413866,-0.0158139,0,1.1817,2.61657,0,0.00414513,-0.0158156,0,1.18204,2.61732,0,-0.0337417,0.000730361
