t,x1,y1,z1,vx1,vy1,vz1,x2,y2,z2,vx2,vy2,vz2,x3,y3,z3,vx3,vy3,vz3,energy,distance
50.3655,-1.76751e-07,-0.00372438,0,6.04208e-05,-0.000114227,0,0.00254046,1.97085e-05,0,-2.39486,1.58723,0,0.00254528,2.43485e-05,0,-2.38367,1.59839,0,-0.0336901,0.000931579
50.4548,-8.31552e-08,-0.003731,0,7.05687e-05,-5.42748e-05,0,-0.00115811,0.000602107,0,-2.7862,-0.782628,0,-0.0011584,0.000608785,0,-2.79489,-0.773197,0,-0.0337415,0.000967664
50.5439,-1.39032e-08,-0.00373753,0,3.53734e-05,-9.18201e-06,0,-0.0038934,-0.00157673,0,-1.40433,-2.55986,0,-0.00390008,-0.00157675,0,-1.39327,-2.56224,0,-0.033725,0.00217107
50.6332,-8.05771e-09,-0.00374404,0,-2.73484e-05,-5.27231e-06,0,-0.00412462,-0.00540206,0,1.08769,-2.71478,0,-0.00413116,-0.00540066,0,1.07523,-2.71653,0,-0.0337414,0.00247975
50.7224,-7.93052e-08,-0.00375057,0,-7.00333e-05,-5.17317e-05,0,-0.0013112,-0.00802655,0,2.76552,-0.876368,0,-0.0013098,-0.00803308,0,2.77324,-0.880584,0,-0.0337202,0.00217376
50.8117,-1.73953e-07,-0.00375718,0,-6.17274e-05,-0.000112537,0,0.00243096,-0.00755999,0,2.43827,1.53212,0,0.0024335,-0.00756617,0,2.44359,1.51986,0,-0.0337268,0.000805622
50.9009,-2.25753e-07,-0.00376386,0,-1.21754e-05,-0.000145286,0,0.00447746,-0.00451289,0,0.476279,2.81868,0,0.0044837,-0.00451528,0,0.486646,2.82334,0,-0.0337354,0.000900979
50.9902,-2.02256e-07,-0.00377055,0,4.54283e-05,-0.000130395,0,0.00355014,-0.000949167,0,-1.7958,2.23105,0,0.00355273,-0.000943006,0,-1.79701,2.23326,0,-0.0336404,0.00217893
51.0794,-1.17685e-07,-0.00377719,0,7.29669e-05,-7.65148e-05,0,0.000205117,0.000719011,0,-2.88357,0.100554,0,0.000209233,0.000724278,0,-2.88721,0.102525,0,-0.0337244,0.00260702
51.1687,-2.94939e-08,-0.00378375,0,4.95078e-05,-1.93983e-05,0,-0.00327702,-0.000757402,0,-1.95025,-2.15566,0,-0.00328343,-0.000755517,0,-1.9652,-2.15846,0,-0.03371,0.00197929
51.2579,-8.48165e-10,-0.00379026,0,-9.06469e-06,-5.57712e-07,0,-0.00440965,-0.00433555,0,0.360846,-2.90201,0,-0.00441632,-0.00433519,0,0.356058,-2.90217,0,-0.0337336,0.00078302
51.3471,-4.90871e-08,-0.00379677,0,-6.06285e-05,-3.20894e-05,0,-0.00250307,-0.00748796,0,2.40141,-1.6454,0,-0.00250781,-0.00749267,0,2.39354,-1.66501,0,-0.0337113,0.000853651
51.4363,-1.43311e-07,-0.00380336,0,-7.05015e-05,-9.29765e-05,0,0.00121816,-0.00813521,0,2.78701,0.751901,0,0.00122291,-0.00813991,0,2.78877,0.753095,0,-0.0336951,0.00222653
51.5256,-2.16502e-07,-0.00381002,0,-3.09216e-05,-0.000139478,0,0.00411308,-0.00571936,0,1.21932,2.59315,0,0.00411651,-0.0057251,0,1.22619,2.58957,0,-0.0336147,0.00255471
51.6148,-2.18121e-07,-0.00381671,0,2.85976e-05,-0.000140426,0,0.00417667,-0.0020368,0,-1.13281,2.62128,0,0.00418092,-0.00203164,0,-1.1289,2.63637,0,-0.0337167,0.002092
51.7041,-1.49475e-07,-0.00382337,0,6.90928e-05,-9.6861e-05,0,0.00146269,0.000446784,0,-2.72928,0.911246,0,0.00146588,0.000452658,0,-2.73509,0.900967,0,-0.0337372,0.000751913
51.7933,-5.42615e-08,-0.00382996,0,6.26379e-05,-3.55472e-05,0,-0.00229985,5.63485e-06,0,-2.47492,-1.51093,0,-0.00230179,1.20318e-05,0,-2.47895,-1.52601,0,-0.0337255,0.00108808
51.8826,-1.28343e-09,-0.00383648,0,1.1116e-05,-8.7112e-07,0,-0.00439262,-0.00315327,0,-0.441117,-2.88906,0,-0.00439892,-0.00315551,0,-0.438018,-2.89033,0,-0.0337247,0.00211672
51.9718,-2.80864e-08,-0.00384299,0,-4.85783e-05,-1.83802e-05,0,-0.00333257,-0.00679533,0,1.91264,-2.19623,0,-0.00333919,-0.00679624,0,1.9293,-2.19841,0,-0.0337378,0.0024705
52.061,-1.15427e-07,-0.00384955,0,-7.32162e-05,-7.50704e-05,0,0.00011616,-0.00833566,0,2.89072,0.0455722,0,0.000119605,-0.00834139,0,2.89977,0.0432721,0,-0.0337417,0.00221268
52.1503,-2.01569e-07,-0.00385619,0,-4.60478e-05,-0.000130057,0,0.00352209,-0.00669931,0,1.81359,2.22723,0,0.00352641,-0.00670441,0,1.82821,2.21033,0,-0.0337252,0.000855677
52.2395,-2.26338e-07,-0.00386287,0,9.73458e-06,-0.000145626,0,0.00450041,-0.00325144,0,-0.388749,2.83078,0,0.00450707,-0.00325202,0,-0.381135,2.83815,0,-0.0337386,0.000997137
52.3287,-1.7585e-07,-0.00386955,0,6.08025e-05,-0.000113653,0,0.00250697,-0.000102759,0,-2.40384,1.56449,0,0.00250755,-9.61008e-05,0,-2.40488,1.57579,0,-0.0337157,0.00216546
52.418,-8.15897e-08,-0.00387616,0,7.02873e-05,-5.32644e-05,0,-0.00122128,0.000439625,0,-2.77738,-0.818339,0,-0.00121905,0.000445926,0,-2.78146,-0.817398,0,-0.0337116,0.00259186
52.5071,-1.60197e-08,-0.0038827,0,3.77704e-05,-1.0574e-05,0,-0.00380975,-0.00157553,0,-1.48962,-2.50283,0,-0.00381635,-0.00157447,0,-1.49755,-2.50918,0,-0.0336983,0.00167419
52.5963,-6.4739e-09,-0.0038892,0,-2.46096e-05,-4.2349e-06,0,-0.0041873,-0.00537868,0,0.968504,-2.75782,0,-0.00419375,-0.00538044,0,0.977805,-2.75554,0,-0.0337315,0.000336307
52.6855,-6.94067e-08,-0.00389573,0,-6.7737e-05,-4.53082e-05,0,-0.00169982,-0.0080277,0,2.6799,-1.12452,0,-0.00170403,-0.00803289,0,2.67724,-1.14045,0,-0.0337219,0.0012806
52.7748,-1.65845e-07,-0.00390234,0,-6.47406e-05,-0.000107375,0,0.00210871,-0.00788893,0,2.56824,1.3157,0,0.00211451,-0.00789225,0,2.55193,1.32805,0,-0.0337047,0.00241746
52.864,-2.24363e-07,-0.00390901,0,-1.65454e-05,-0.000144418,0,0.00442334,-0.00492777,0,0.651511,2.78716,0,0.00442791,-0.00493264,0,0.657021,2.78622,0,-0.033695,0.0025273
52.9532,-2.07576e-07,-0.0039157,0,4.08395e-05,-0.000133759,0,0.00375995,-0.00137734,0,-1.6142,2.35978,0,0.00376366,-0.00137178,0,-1.6157,2.37059,0,-0.0336209,0.00171755
53.0424,-1.28008e-07,-0.00392234,0,7.23559e-05,-8.31346e-05,0,0.000614777,0.000540385,0,-2.86049,0.367138,0,0.00061598,0.00054696,0,-2.86196,0.359488,0,-0.0337409,0.000197921
53.1314,-5.54231e-08,-0.00392891,0,6.30825e-05,-3.63039e-05,0,-0.00225477,-6.55031e-05,0,-2.49089,-1.49459,0,-0.00225501,-5.88228e-05,0,-2.49814,-1.48251,0,-0.0337289,0.00211664
53.2154,-2.1918e-07,-0.00393498,0,-2.70001e-05,-0.000141165,0,0.00421735,-0.005604,0,1.0651,2.65792,0,0.00422402,-0.00560444,0,1.07027,2.65819,0,-0.033712,0.00138909
53.3046,-2.1459e-07,-0.00394167,0,3.33488e-05,-0.000138193,0,0.00403582,-0.00186403,0,-1.3244,2.53819,0,0.00404248,-0.00186463,0,-1.31308,2.54289,0,-0.0337277,0.00242964
53.3939,-1.42457e-07,-0.00394833,0,7.04667e-05,-9.23792e-05,0,0.00118778,0.000404003,0,-2.78309,0.726594,0,0.00118577,0.000410377,0,-2.78995,0.731159,0,-0.0337261,0.00244302
53.4831,-4.78867e-08,-0.00395491,0,5.99557e-05,-3.14015e-05,0,-0.00255228,-0.00028563,0,-2.37164,-1.67473,0,-0.00255353,-0.000279064,0,-2.37011,-1.69008,0,-0.0337409,0.00181881
53.5724,-3.29237e-10,-0.00396143,0,5.70893e-06,-2.3796e-07,0,-0.00443016,-0.00360809,0,-0.229316,-2.91036,0,-0.00443685,-0.00360802,0,-0.222189,-2.91911,0,-0.0337421,0.000305455
53.6616,-3.47138e-08,-0.00396794,0,-5.30716e-05,-2.27101e-05,0,-0.00307229,-0.00719294,0,2.0988,-2.025,0,-0.00307533,-0.00719889,0,2.0985,-2.0272,0,-0.0336514,0.00127145
53.7509,-1.2435e-07,-0.0039745,0,-7.28422e-05,-8.08117e-05,0,0.000472071,-0.0084409,0,2.87787,0.273214,0,0.000469391,-0.00844703,0,2.88304,0.2697,0,-0.0337283,0.00222304
53.8401,-2.06867e-07,-0.00398115,0,-4.1561e-05,-0.000133406,0,0.00373043,-0.00655022,0,1.65072,2.34898,0,0.00373711,-0.00655016,0,1.63624,2.35351,0,-0.0337378,0.0026053
53.9294,-2.24133e-07,-0.00398784,0,1.71447e-05,-0.000144228,0,0.00441326,-0.00291544,0,-0.681489,2.77921,0,0.00441982,-0.00291674,0,-0.674441,2.77915,0,-0.0337312,0.00190999
54.0186,-1.65078e-07,-0.00399452,0,6.48364e-05,-0.000106803,0,0.00207994,1.87936e-05,0,-2.56148,1.29425,0,0.00208259,2.49305e-05,0,-2.56628,1.30423,0,-0.0337002,0.000318898
54.1079,-6.8927e-08,-0.00400112,0,6.74342e-05,-4.50694e-05,0,-0.00171887,0.000135199,0,-2.66285,-1.14637,0,-0.00172291,0.000140524,0,-2.67034,-1.13749,0,-0.0337152,0.00113066
54.1971,-6.6227e-09,-0.00400765,0,2.48593e-05,-4.3985e-06,0,-0.00418256,-0.00249085,0,-0.980183,-2.7489,0,-0.00418672,-0.00248562,0,-0.98588,-2.75152,0,-0.0336507,0.00233334
54.2862,-1.18454e-08,-0.00401415,0,-3.28598e-05,-7.75164e-06,0,-0.00397643,-0.0060038,0,1.30248,-2.60682,0,-0.0039798,-0.00600957,0,1.29632,-2.62841,0,-0.0337405,0.00243134
54.3754,-8.63118e-08,-0.00402069,0,-7.12718e-05,-5.62701e-05,0,-0.00103155,-0.00837497,0,2.81518,-0.702633,0,-0.00103532,-0.00838049,0,2.82154,-0.695385,0,-0.0337278,0.00160842
54.4647,-1.77803e-07,-0.0040273,0,-6.00965e-05,-0.00011499,0,0.00258245,-0.00773056,0,2.37073,1.62355,0,0.00258647,-0.00773589,0,2.38215,1.62241,0,-0.0336761,0.000170848
54.5537,-2.2433e-07,-0.00403396,0,-1.6633e-05,-0.000144399,0,0.00442106,-0.0050611,0,0.661252,2.78601,0,0.00442758,-0.00505965,0,0.654208,2.78587,0,-0.0337308,0.00196494
54.643,-2.05434e-07,-0.00404065,0,4.27748e-05,-0.000132404,0,0.00367378,-0.00137963,0,-1.68409,2.3094,0,0.00368047,-0.00137953,0,-1.69886,2.3138,0,-0.0337404,0.00260111
54.7322,-1.21634e-07,-0.0040473,0,7.27991e-05,-7.90488e-05,0,0.000364744,0.000440716,0,-2.87717,0.205552,0,0.000361903,0.000446767,0,-2.88033,0.197933,0,-0.0337356,0.00223779
54.8215,-3.21447e-08,-0.00405386,0,5.1319e-05,-2.11358e-05,0,-0.00317382,-0.00091743,0,-2.03277,-2.08119,0,-0.00317698,-0.000911543,0,-2.02592,-2.09552,0,-0.0337083,0.00131054
54.9108,-6.94126e-10,-0.00406037,0,-8.2217e-06,-4.58837e-07,0,-0.00441574,-0.00455367,0,0.322718,-2.90176,0,-0.00442241,-0.00455396,0,0.327516,-2.91024,0,-0.0337337,0.000300912
55,-4.78367e-08,-0.00406689,0,-6.00726e-05,-3.12723e-05,0,-0.0025543,-0.00772211,0,2.37382,-1.6926,0,-0.00255547,-0.00772869,0,2.37717,-1.68244,0,-0.0337113,0.00187804
55.0892,-1.39737e-07,-0.00407347,0,-7.1113e-05,-9.06891e-05,0,0.0010803,-0.00843978,0,2.81135,0.667404,0,0.00107809,-0.00844609,0,2.81281,0.656688,0,-0.0337409,0.00246056
55.1784,-2.14339e-07,-0.00408012,0,-3.36977e-05,-0.000138121,0,0.00402593,-0.00616375,0,1.336,2.53499,0,0.00403259,-0.00616323,0,1.32907,2.54035,0,-0.0337071,0.00239415
55.2676,-2.20326e-07,-0.00408681,0,2.50771e-05,-0.000141819,0,0.00426266,-0.00252262,0,-0.990514,2.68383,0,0.00426932,-0.002522,0,-0.99277,2.68403,0,-0.0337116,0.00116287
55.3567,-1.67237e-07,-0.00409346,0,6.41038e-05,-0.000108176,0,0.0021643,-0.000123741,0,-2.52811,1.3548,0,0.00216898,-0.000118974,0,-2.54171,1.35228,0,-0.0336731,0.00123956
55.4459,-7.15869e-08,-0.00410006,0,6.81229e-05,-4.67941e-05,0,-0.00161314,8.04145e-05,0,-2.69076,-1.07479,0,-0.00161827,8.47003e-05,0,-2.69691,-1.07267,0,-0.0336772,0.00217394
55.5351,-7.733e-09,-0.00410659,0,2.67883e-05,-5.13113e-06,0,-0.00413886,-0.00247212,0,-1.0635,-2.7116,0,-0.00414261,-0.00246659,0,-1.05512,-2.73088,0,-0.0337316,0.00250664
55.6243,-1.38309e-08,-0.0041131,0,-3.53368e-05,-9.05118e-06,0,-0.00389764,-0.00625373,0,1.38864,-2.5721,0,-0.00390155,-0.00625915,0,1.40606,-2.56035,0,-0.0337419,0.00190749
55.7136,-9.01387e-08,-0.00411964,0,-7.18166e-05,-5.87471e-05,0,-0.000881128,-0.0085081,0,2.84125,-0.596305,0,-0.000883079,-0.00851449,0,2.83855,-0.60582,0,-0.0337419,0.000438794
55.8028,-1.80686e-07,-0.00412625,0,-5.87772e-05,-0.000116824,0,0.00269726,-0.00774839,0,2.32352,1.68671,0,0.00269972,-0.00775461,0,2.32503,1.70434,0,-0.0337372,0.0011704
55.892,-2.26903e-07,-0.00413293,0,-6.56076e-06,-0.000146006,0,0.00452307,-0.0045354,0,0.258572,2.84767,0,0.00452904,-0.0045324,0,0.260302,2.8513,0,-0.0337283,0.00238718
55.9812,-1.99448e-07,-0.00413961,0,4.75725e-05,-0.000128615,0,0.00343709,-0.00118238,0,-1.87583,2.16084,0,0.00344373,-0.0011816,0,-1.88655,2.16271,0,-0.0337006,0.00253395
56.0704,-1.13135e-07,-0.00414625,0,7.30335e-05,-7.35942e-05,0,2.84156e-05,0.00035276,0,-2.88425,-0.0133242,0,2.61369e-05,0.000359044,0,-2.89179,-0.0145763,0,-0.0337324,0.00156051
56.1597,-2.74824e-08,-0.00415281,0,4.80399e-05,-1.80892e-05,0,-0.00335732,-0.00121717,0,-1.89262,-2.21529,0,-0.00336221,-0.00121262,0,-1.90674,-2.20236,0,-0.0337082,0.000139176
56.2489,-1.055e-09,-0.00415932,0,-1.01039e-05,-6.93729e-07,0,-0.00440154,-0.00476774,0,0.401576,-2.89314,0,-0.00440807,-0.00476633,0,0.397518,-2.90028,0,-0.0337283,0.00152283
56.3381,-5.25716e-08,-0.00416583,0,-6.21149e-05,-3.43569e-05,0,-0.00236771,-0.00794693,0,2.45454,-1.55836,0,-0.00236758,-0.00795361,0,2.45798,-1.57272,0,-0.0337421,0.00244213
56.4273,-1.45477e-07,-0.00417242,0,-7.01048e-05,-9.43669e-05,0,0.00130705,-0.00847876,0,2.77202,0.812673,0,0.00130529,-0.00848521,0,2.77239,0.802283,0,-0.0337385,0.00239602
56.5166,-2.17154e-07,-0.00417908,0,-3.00219e-05,-0.000139895,0,0.00413724,-0.00603478,0,1.18106,2.60436,0,0.00414392,-0.00603505,0,1.1933,2.61126,0,-0.0337379,0.00169095
56.6048,-2.23894e-07,-0.00418562,0,-1.77664e-05,-0.000144128,0,0.0044039,-0.00528307,0,0.702496,2.774,0,0.00441029,-0.00528112,0,0.702605,2.77643,0,-0.0337164,0.00233965
56.694,-2.08306e-07,-0.00419231,0,4.01442e-05,-0.000134219,0,0.00378733,-0.00169357,0,-1.58075,2.38151,0,0.00379402,-0.00169371,0,-1.59415,2.38526,0,-0.0337353,0.00257888
56.7832,-1.28508e-07,-0.00419896,0,7.23039e-05,-8.3455e-05,0,0.000636003,0.000261703,0,-2.85463,0.372918,0,0.000634322,0.000268173,0,-2.8637,0.379045,0,-0.0337419,0.00173703
56.8725,-3.68255e-08,-0.00420553,0,5.42353e-05,-2.41954e-05,0,-0.00298833,-0.000888735,0,-2.14951,-1.96058,0,-0.00299228,-0.000883341,0,-2.13983,-1.97416,0,-0.0337055,0.000452703
56.9617,-3.59286e-11,-0.00421204,0,-2.13622e-06,-3.56816e-08,0,-0.00444187,-0.00433617,0,0.0825472,-2.91801,0,-0.00444833,-0.00433444,0,0.0864008,-2.92746,0,-0.0337421,0.00126552
57.0509,-4.19229e-08,-0.00421855,0,-5.71884e-05,-2.74144e-05,0,-0.00278833,-0.00769564,0,2.26081,-1.83395,0,-0.00278915,-0.00770227,0,2.26207,-1.84619,0,-0.0337094,0.00234166
57.1402,-1.35029e-07,-0.00422513,0,-7.1795e-05,-8.76719e-05,0,0.000894277,-0.00863094,0,2.83897,0.547518,0,0.000891799,-0.00863715,0,2.83911,0.537948,0,-0.0337403,0.00246418
57.2294,-2.1228e-07,-0.00423178,0,-3.60969e-05,-0.000136826,0,0.0039445,-0.00646288,0,1.42622,2.48305,0,0.00395117,-0.00646331,0,1.4286,2.48987,0,-0.0336932,0.001974
57.3187,-2.21181e-07,-0.00423848,0,2.35479e-05,-0.00014236,0,0.00429657,-0.00276946,0,-0.935779,2.70416,0,0.00430306,-0.00276784,0,-0.926565,2.70647,0,-0.0337344,0.000388159
57.408,-1.55008e-07,-0.00424514,0,6.77714e-05,-0.000100388,0,0.00168092,-5.28725e-05,0,-2.67379,1.04682,0,0.00168523,-4.77579e-05,0,-2.68608,1.04432,0,-0.0337016,0.00141303
57.4972,-5.90795e-08,-0.00425174,0,6.4403e-05,-3.86842e-05,0,-0.00210746,-0.000303531,0,-2.54081,-1.39657,0,-0.00211314,-0.000300009,0,-2.55266,-1.39227,0,-0.0336553,0.00224591
57.5864,-2.45292e-09,-0.00425826,0,1.53042e-05,-1.6503e-06,0,-0.00434722,-0.00332299,0,-0.606265,-2.85495,0,-0.00435184,-0.00331816,0,-0.604106,-2.86282,0,-0.0337061,0.0024944
57.6756,-2.11398e-08,-0.00426477,0,-4.29049e-05,-1.3834e-05,0,-0.00360889,-0.0068668,0,1.68769,-2.38498,0,-0.00361227,-0.00687257,0,1.70555,-2.36921,0,-0.0337414,0.00180045
57.7648,-9.71365e-08,-0.00427131,0,-7.25824e-05,-6.32722e-05,0,-0.000604948,-0.008709,0,2.86999,-0.423118,0,-0.000605818,-0.00871563,0,2.87037,-0.421127,0,-0.0337249,2.16409e-05
57.854,-1.88649e-07,-0.00427794,0,-5.46533e-05,-0.000121882,0,0.00301206,-0.00764773,0,2.15978,1.88913,0,0.00301466,-0.00765389,0,2.16262,1.90193,0,-0.0336935,0.00146698
57.9433,-2.27359e-07,-0.00428463,0,9.90972e-07,-0.000146284,0,0.00454134,-0.00421804,0,-0.0355954,2.86116,0,0.00454689,-0.00421432,0,-0.0427781,2.85976,0,-0.0337411,0.0024717
58.0325,-1.88823e-07,-0.00429131,0,5.44313e-05,-0.000121883,0,0.00301703,-0.000911666,0,-2.15963,1.89216,0,0.00302349,-0.000909957,0,-2.14521,1.89898,0,-0.0337204,0.00249623
58.1218,-9.70493e-08,-0.00429793,0,7.23573e-05,-6.32457e-05,0,-0.00060733,0.00015316,0,-2.85915,-0.418864,0,-0.000610329,0.000159134,0,-2.86342,-0.427478,0,-0.0337316,0.00145415
58.211,-1.7573e-08,-0.00430448,0,3.94039e-05,-1.16004e-05,0,-0.00374882,-0.00189775,0,-1.56535,-2.46067,0,-0.00375443,-0.00189412,0,-1.551,-2.47017,0,-0.0337406,1.72041e-05
58.3002,-5.43837e-09,-0.00431098,0,-2.26184e-05,-3.55692e-06,0,-0.00422813,-0.00567959,0,0.889996,-2.77942,0,-0.00423481,-0.00567938,0,0.898833,-2.78755,0,-0.0337352,0.00150385
58.3895,-7.11283e-08,-0.00431751,0,-6.8196e-05,-4.64241e-05,0,-0.00163452,-0.0084763,0,2.69455,-1.08547,0,-0.00163317,-0.00848284,0,2.6989,-1.09125,0,-0.0337173,0.002444
58.4787,-1.66055e-07,-0.00432412,0,-6.46779e-05,-0.000107515,0,0.00212017,-0.00830403,0,2.55562,1.32235,0,0.00211965,-0.00831069,0,2.5596,1.33248,0,-0.0337247,0.00242547
58.568,-2.24235e-07,-0.00433079,0,-1.68829e-05,-0.000144343,0,0.00441728,-0.00537273,0,0.668839,2.78023,0,0.00442388,-0.00537168,0,0.666384,2.78724,0,-0.0337198,0.00172226
58.6572,-2.05835e-07,-0.00433748,0,4.24191e-05,-0.000132655,0,0.0036902,-0.0016997,0,-1.66975,2.3268,0,0.00369572,-0.00169592,0,-1.68507,2.31629,0,-0.0337418,9.0155e-05
58.7465,-1.23572e-07,-0.00434413,0,7.26803e-05,-8.02923e-05,0,0.000438427,0.000138378,0,-2.87227,0.246213,0,0.000441526,0.000144301,0,-2.87583,0.255617,0,-0.0337355,0.00168938
58.8357,-3.34115e-08,-0.0043507,0,5.21394e-05,-2.19687e-05,0,-0.00312206,-0.00116085,0,-2.06994,-2.05181,0,-0.00312856,-0.00115926,0,-2.05363,-2.05902,0,-0.033739,0.00235623
58.925,-4.72842e-10,-0.00435721,0,-6.8236e-06,-3.16523e-07,0,-0.00442487,-0.00476677,0,0.27058,-2.91004,0,-0.00443078,-0.00476364,0,0.269082,-2.91321,0,-0.033726,0.00243296
59.0142,-4.87688e-08,-0.00436372,0,-6.04977e-05,-3.18778e-05,0,-0.00251739,-0.00804445,0,2.38997,-1.65591,0,-0.00251866,-0.00805101,0,2.39464,-1.67124,0,-0.0337308,0.00177073
59.1035,-1.42422e-07,-0.00437031,0,-7.0673e-05,-9.24127e-05,0,0.00118458,-0.00870967,0,2.79537,0.727173,0,0.00118616,-0.00871617,0,2.79397,0.73323,0,-0.0337263,0.000120472
59.1926,-2.11842e-07,-0.00437695,0,-3.65821e-05,-0.000136552,0,0.0039284,-0.0066353,0,1.43671,2.48213,0,0.00393257,-0.00664053,0,1.45647,2.46912,0,-0.0337335,0.00166104
59.2819,-2.21363e-07,-0.00438364,0,2.32067e-05,-0.000142475,0,0.00430496,-0.00293739,0,-0.910996,2.71588,0,0.00430906,-0.00293211,0,-0.924367,2.70383,0,-0.0337355,0.00251352
59.3707,-1.84858e-07,-0.00439026,0,5.65764e-05,-0.000119367,0,0.00286047,-0.000879253,0,-2.23165,1.79826,0,0.00286643,-0.000876231,0,-2.24284,1.79393,0,-0.0336746,0.00183833
59.4599,-9.20527e-08,-0.00439688,0,7.18412e-05,-6.00253e-05,0,-0.000805708,2.03574e-05,0,-2.83719,-0.547421,0,-0.000807119,2.68912e-05,0,-2.84456,-0.55361,0,-0.0337283,0.000145088
59.5491,-1.60638e-08,-0.00440343,0,3.78168e-05,-1.06119e-05,0,-0.00380805,-0.00209258,0,-1.50144,-2.50263,0,-0.00381456,-0.00209106,0,-1.48939,-2.50639,0,-0.0337235,0.00138453
59.6384,-6.66948e-09,-0.00440993,0,-2.49727e-05,-4.36222e-06,0,-0.00417951,-0.00592217,0,0.992796,-2.74957,0,-0.00418607,-0.00592088,0,0.982231,-2.75371,0,-0.0337328,0.00229081
59.7276,-7.29086e-08,-0.00441646,0,-6.86406e-05,-4.75796e-05,0,-0.00156425,-0.00860285,0,2.7116,-1.0425,0,-0.00156264,-0.00860934,0,2.71702,-1.04283,0,-0.0337064,0.0025285
59.8169,-1.67503e-07,-0.00442307,0,-6.41799e-05,-0.00010844,0,0.00217681,-0.00837256,0,2.53801,1.3577,0,0.00217755,-0.00837921,0,2.53782,1.37025,0,-0.0337372,0.00172537
59.9061,-2.24621e-07,-0.00442974,0,-1.58217e-05,-0.000144586,0,0.00443253,-0.00540464,0,0.62046,2.78991,0,0.00443913,-0.00540565,0,0.63084,2.79674,0,-0.0337409,0.00029562
59.9954,-2.04735e-07,-0.00443643,0,4.33749e-05,-0.000131959,0,0.00364753,-0.00174019,0,-1.71912,2.28795,0,0.00365142,-0.00173475,0,-1.71129,2.30006,0,-0.0336632,0.00140032
60.0845,-1.28698e-07,-0.00444307,0,7.22804e-05,-8.35768e-05,0,0.000640417,1.77423e-05,0,-2.85392,0.381597,0,0.00064493,2.26732e-05,0,-2.86256,0.380002,0,-0.0337226,0.00253929
60.1737,-3.94808e-08,-0.00444964,0,5.57439e-05,-2.59323e-05,0,-0.00288214,-0.00103745,0,-2.20494,-1.89538,0,-0.00288847,-0.00103531,0,-2.20371,-1.90198,0,-0.0336503,0.00230932
60.263,-7.80425e-12,-0.00445615,0,-1.40573e-06,-1.96894e-08,0,-0.00444305,-0.00453571,0,0.052912,-2.92188,0,-0.00444938,-0.00453354,0,0.0582641,-2.92485,0,-0.0337413,0.00151726
60.3522,-4.13816e-08,-0.00446266,0,-5.69076e-05,-2.70595e-05,0,-0.00280805,-0.00792261,0,2.24855,-1.84942,0,-0.00281224,-0.00792782,0,2.25213,-1.8588,0,-0.033625,2.04418e-05
60.4415,-1.34307e-07,-0.00446924,0,-7.18934e-05,-8.72109e-05,0,0.000862664,-0.00888032,0,2.84496,0.520404,0,0.00086631,-0.00888593,0,2.8409,0.528602,0,-0.0337381,0.0016831
60.5307,-2.10095e-07,-0.00447589,0,-3.84335e-05,-0.000135452,0,0.00385999,-0.00684791,0,1.5216,2.42236,0,0.00386284,-0.00685396,0,1.51801,2.44193,0,-0.0337221,0.00247962
60.6193,-2.26816e-07,-0.00448249,0,-7.13025e-06,-0.000145955,0,0.00451937,-0.00491905,0,0.286113,2.8446,0,0.00452587,-0.00491746,0,0.2778,2.85037,0,-0.0337391,0.00149649
60.7086,-1.95585e-07,-0.00448918,0,5.0274e-05,-0.000126166,0,0.00328529,-0.00136658,0,-1.98194,2.07116,0,0.00328996,-0.00136179,0,-1.9941,2.0587,0,-0.0336722,0.000171532
60.7978,-1.06927e-07,-0.00449582,0,7.294e-05,-6.96056e-05,0,-0.000219448,-4.10476e-06,0,-2.88133,-0.174036,0,-0.000216994,2.11308e-06,0,-2.88731,-0.169318,0,-0.0337317,0.00185291
60.887,-2.30987e-08,-0.00450237,0,4.45438e-05,-1.52261e-05,0,-0.00352979,-0.00177861,0,-1.75424,-2.32088,0,-0.00353645,-0.00177805,0,-1.76862,-2.32321,0,-0.0337277,0.00241702
60.9763,-2.86004e-09,-0.00450888,0,-1.65191e-05,-1.87147e-06,0,-0.00433027,-0.00550717,0,0.65238,-2.84822,0,-0.00433659,-0.00550499,0,0.654071,-2.85205,0,-0.0337199,0.00235443
61.0655,-5.98444e-08,-0.0045154,0,-6.48433e-05,-3.9089e-05,0,-0.00207958,-0.00846466,0,2.56123,-1.371,0,-0.00208052,-0.00847128,0,2.56706,-1.38583,0,-0.0337415,0.00150176
61.1547,-1.53836e-07,-0.00452199,0,-6.82632e-05,-9.97183e-05,0,0.00163529,-0.00871759,0,2.70201,1.01347,0,0.00163816,-0.00872363,0,2.69676,1.02472,0,-0.033742,0.000323494
61.244,-2.20477e-07,-0.00452866,0,-2.48366e-05,-0.000141989,0,0.00426952,-0.00606052,0,0.975635,2.69175,0,0.00427443,-0.00606506,0,0.988626,2.68951,0,-0.0337087,0.00177071
61.3332,-2.14027e-07,-0.00453535,0,3.40247e-05,-0.000137835,0,0.00401534,-0.00241798,0,-1.3488,2.51651,0,0.0040185,-0.00241209,0,-1.34212,2.53626,0,-0.0337115,0.00253731
61.4225,-1.38247e-07,-0.004542,0,7.1131e-05,-8.96871e-05,0,0.00101792,-0.000147755,0,-2.8101,0.623301,0,0.00102265,-0.000143036,0,-2.81547,0.621545,0,-0.0337041,0.00239345
